,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,1.17,3.37,3.0,5.8,4.16,5.35,0.0,22.0,0.6,-2.16,2.28,0.27,-0.21,6.66,Sciences,None,Good,1.0,0.0,0.0,Latasha Rosselle,Asian,female,2.0,USA,30.0,94061
1,-0.28,2.98,1.4,4.5,3.0,-0.49,0.0,62.0,1.6,-0.97,0.2,-4.05,-2.81,3.91,Quantitative,Ok,Bad,0.0,0.0,0.0,Susan Massaro,Asian,female,0.0,USA,29.0,94564
2,-0.67,2.79,2.4,-0.8,2.25,-2.53,2.6,29.0,4.3,1.38,1.44,-0.43,-0.25,6.63,Quantitative,Ok,Bad,0.0,1.0,0.0,Ann Chun,Asian,female,0.0,USA,28.0,94560
3,1.51,3.43,3.0,9.0,4.86,7.37,0.0,18.0,3.5,0.39,1.54,-1.25,-1.57,5.04,Humanities,Very Good,Good,1.0,0.0,0.0,Shea Jones,Asian,female,2.0,USA,40.0,95035
4,0.55,4.01,1.2,8.2,4.35,4.59,0.0,35.0,3.4,0.34,0.45,-3.03,-2.43,4.16,Engineering,Ok,Good,1.0,1.0,0.0,Frances Hodgens,Asian,female,2.0,USA,36.0,94566
5,0.22,3.2,1.9,6.1,4.13,3.85,0.0,22.0,3.2,0.0,1.82,0.43,0.25,7.08,Quantitative,Ok,Good,1.0,0.0,0.0,Alma Quintana,Asian,female,2.0,USA,35.0,94061
6,0.81,2.93,1.1,8.4,3.51,2.56,0.0,94.0,4.7,2.19,0.4,-1.02,-0.84,5.5,Engineering,Ok,Good,0.0,0.0,0.0,Mary Ballinger,Asian,female,2.0,USA,38.0,94904
7,-0.52,2.71,2.2,2.9,2.53,-2.57,3.8,8.0,6.7,3.09,2.41,-1.28,-1.2,5.96,Engineering,None,Bad,0.0,1.0,0.0,Shirley Lieu,Asian,female,0.0,USA,35.0,94085
8,-1.42,2.46,1.5,-0.2,1.38,-6.84,0.0,7.0,3.2,0.32,1.82,0.13,-0.22,6.56,Sciences,None,Bad,0.0,1.0,1.0,Cynthia Tew,Asian,female,0.0,China,26.0,94043
9,-0.29,3.26,2.2,2.4,2.73,-1.28,0.0,11.0,6.8,3.52,2.29,0.11,0.34,7.53,Engineering,Very Good,Good,0.0,0.0,0.0,Carol Biltz,Asian,female,0.0,USA,33.0,94089
10,0.3,4.1,2.4,4.9,4.13,3.55,1.5,102.0,1.6,-0.51,1.38,-0.7,-0.15,6.86,Humanities,None,Good,1.0,1.0,0.0,Mildred Miller,Asian,female,2.0,USA,29.0,95620
11,0.31,4.29,2.9,2.7,3.91,3.19,0.0,80.0,5.5,2.59,2.56,0.2,-0.1,6.99,Engineering,Very Good,Good,0.0,0.0,0.0,Carol Lester,Asian,female,2.0,USA,28.0,94533
12,0.64,3.44,2.7,1.7,3.03,1.77,0.0,94.0,0.1,-2.24,0.77,-2.15,-1.66,5.0,Humanities,Ok,Good,0.0,1.0,0.0,Jennifer Harrison,Asian,female,2.0,Australia,25.0,94904
13,-0.83,3.52,1.8,3.6,3.09,-1.44,0.0,57.0,1.9,-0.9,0.82,-2.55,-2.06,4.59,Humanities,None,Good,0.0,0.0,0.0,Christie Yother,Asian,female,0.0,China,30.0,94038
14,-0.41,2.6,1.0,2.9,1.98,-3.45,0.0,22.0,0.1,-2.73,2.57,0.99,1.37,8.84,Engineering,Ok,Good,0.0,1.0,0.0,Devon Rivera,Asian,female,0.0,USA,22.0,94061
15,0.62,2.85,3.4,3.7,3.4,2.07,0.0,8.0,3.1,0.26,2.7,0.66,1.57,9.34,Engineering,Very Good,Bad,0.0,0.0,0.0,Kristy Tarver,Asian,female,2.0,USA,28.0,94085
16,-0.9,3.43,1.6,3.7,3.38,-0.5,0.0,5.0,3.4,0.38,1.0,-2.41,-2.06,4.6,Sciences,None,Good,1.0,0.0,0.0,Diane Velasquez,Asian,female,0.0,USA,29.0,94043
17,0.37,2.86,2.2,6.6,3.47,1.43,0.0,26.0,5.1,1.65,3.3,3.31,2.86,10.36,Engineering,Ok,Good,0.0,0.0,0.0,Sarah Gentry,Asian,female,0.0,USA,37.0,94403
18,-0.69,3.52,2.4,2.9,3.76,1.15,0.0,21.0,2.2,-0.84,1.66,-0.52,-0.11,6.95,Quantitative,Ok,Good,1.0,1.0,0.0,Thelma Foor,Asian,female,0.0,USA,30.0,94538
19,-0.16,2.9,1.6,3.4,2.79,-0.57,0.0,13.0,7.6,3.94,4.62,4.28,4.07,12.1,Engineering,None,Bad,0.0,0.0,0.0,Lillie Fox,Asian,female,0.0,USA,35.0,94022
20,1.48,2.89,2.0,3.3,3.85,6.56,0.0,27.0,1.0,-1.93,0.86,-2.65,-3.79,1.97,Engineering,Ok,Good,1.0,0.0,0.0,Hope Bell,Asian,female,2.0,Australia,26.0,94070
21,0.78,2.89,2.6,5.6,3.75,3.53,0.0,11.0,3.3,-0.12,0.86,-2.59,-2.73,3.77,Engineering,Very Good,Good,1.0,0.0,0.0,Rhonda Golightly,Asian,female,2.0,USA,33.0,94089
22,0.96,3.15,1.2,5.3,3.13,2.37,0.0,45.0,4.7,1.55,0.88,-2.01,-1.79,4.85,Engineering,Very Good,Good,0.0,0.0,0.0,Maria Cottle,Asian,female,0.0,USA,33.0,94105
23,0.56,3.31,3.7,5.5,4.33,4.56,0.0,5.0,4.6,0.9,0.69,-3.35,-3.45,2.95,Engineering,Very Good,Good,0.0,0.0,0.0,Brittany Havens,Asian,female,0.0,USA,30.0,94043
24,0.52,2.79,2.8,1.4,2.87,1.14,0.0,37.0,1.7,-0.67,3.55,1.97,1.7,9.24,Sciences,None,Bad,1.0,0.0,0.0,Theresa Reffitt,Asian,female,0.0,China,29.0,94545
25,-0.24,2.41,0.6,3.6,1.93,-3.17,0.0,80.0,3.7,0.92,3.18,-0.11,-0.05,7.41,Engineering,Very Good,Bad,0.0,1.0,0.0,Angela Vaccaro,Asian,female,0.0,USA,26.0,94533
26,0.41,3.4,3.7,6.4,4.84,5.57,0.0,49.0,3.2,0.31,3.01,1.83,2.39,10.23,Humanities,Ok,Good,1.0,0.0,0.0,Barbara Good,Asian,female,2.0,USA,35.0,94502
27,-0.31,2.93,2.1,6.3,2.91,-1.99,0.0,23.0,4.7,1.55,0.0,-4.55,-3.7,2.7,Quantitative,Ok,Good,0.0,0.0,0.0,Phoebe Dambrosio,Asian,female,0.0,USA,32.0,94028
28,0.47,3.17,3.1,0.9,2.98,1.27,3.0,7.0,5.2,1.84,2.65,1.82,1.53,8.73,Humanities,Very Good,Good,0.0,0.0,0.0,Josefina Crim,Asian,female,0.0,China,38.0,94043
29,0.79,2.83,1.8,1.6,3.17,3.31,0.0,27.0,3.5,0.65,2.68,1.91,2.36,10.02,Quantitative,Ok,Good,1.0,0.0,0.0,Mallory Jenkins,Asian,female,2.0,USA,30.0,94070
30,0.07,3.32,2.3,4.3,3.54,1.82,0.0,12.0,5.6,2.29,1.72,-0.9,-0.95,5.89,Engineering,Very Good,Good,0.0,0.0,0.0,Carolyn Lee,Asian,female,2.0,USA,31.0,94087
31,-0.97,3.33,2.3,3.1,2.65,-3.5,0.0,14.0,1.6,-1.3,1.06,-1.5,-2.54,3.48,Quantitative,Ok,Good,0.0,1.0,0.0,Mary Savory,Asian,female,0.0,USA,32.0,95002
32,-0.35,3.46,1.9,7.8,4.7,4.13,0.0,35.0,0.9,-1.79,1.62,-0.41,0.13,7.28,Quantitative,Very Good,Good,1.0,0.0,0.0,Nicole Wien,Asian,female,2.0,USA,29.0,94566
