,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,-0.51,2.67,2.2,5.92,3.2,-0.95,0.0,29.0,2.6,-0.47,3.7,3.48,2.06,9.23,Quantitative,Ok,Good,0.0,0.0,0.0,David Minard,Other,male,0.0,USA,26.0,94560
1,1.04,2.53,2.8,4.05,3.77,4.84,0.0,37.0,7.9,3.71,2.78,0.4,1.55,9.41,Quantitative,Very Good,Good,1.0,0.0,0.0,Charley Kerns,Other,male,2.0,USA,36.0,94545
2,-0.4,3.13,2.1,1.45,2.79,-0.86,0.0,20.0,3.5,0.44,2.19,-0.34,-0.32,6.7,Engineering,None,Bad,0.0,0.0,0.0,James Fisher,Other,male,0.0,USA,31.0,94025
3,-1.11,2.73,2.5,-0.53,2.03,-4.37,1.5,36.0,2.0,-0.89,3.77,2.69,3.02,10.93,Engineering,None,Good,0.0,1.0,1.0,Francisco Young,Other,male,0.0,USA,28.0,94588
4,-1.35,2.09,0.6,-0.35,0.9,-7.82,0.0,35.0,2.4,-0.75,1.91,-0.08,-0.19,6.73,Engineering,None,Good,0.0,1.0,1.0,Randall Phillip,Other,male,0.0,China,29.0,94566
5,0.8,2.59,0.6,6.58,2.99,1.95,0.0,5.0,4.3,1.23,3.24,3.28,2.64,9.85,Engineering,Very Good,Bad,0.0,0.0,0.0,Richard Gray,Other,male,2.0,USA,30.0,94043
6,0.09,3.89,1.8,5.53,3.93,2.56,0.0,15.0,0.0,-4.34,2.38,2.35,2.29,9.59,Quantitative,Very Good,Good,0.0,0.0,0.0,Steven Timmons,Other,male,2.0,USA,26.0,95002
7,0.53,3.44,1.1,6.02,3.58,2.76,0.0,39.0,0.4,-2.28,2.7,2.02,1.59,8.63,Engineering,None,Good,0.0,0.0,0.0,Jason Bradford,Other,male,2.0,China,27.0,94578
8,-0.75,3.26,2.2,5.4,3.67,0.24,0.0,11.0,6.5,2.94,4.23,4.86,4.29,12.02,Engineering,Very Good,Good,0.0,1.0,0.0,Roderick Jenkins,Other,male,0.0,USA,32.0,94089
9,-0.43,2.5,1.5,4.53,2.14,-3.75,0.0,17.0,7.5,4.09,2.06,0.11,-0.06,6.94,Quantitative,Ok,Good,0.0,1.0,0.0,Thaddeus Matta,Other,male,0.0,USA,33.0,94301
10,-1.55,3.54,3.0,1.3,3.75,-0.45,0.0,8.0,4.3,1.08,0.3,-2.52,-2.3,4.09,Engineering,None,Bad,0.0,0.0,0.0,Joseph Hayman,Other,male,0.0,USA,24.0,94085
11,0.27,2.85,2.8,6.26,3.34,0.86,0.0,25.0,5.3,2.17,3.55,1.82,1.58,9.1,Engineering,Very Good,Good,0.0,0.0,0.0,Louis Hammonds,Other,male,0.0,USA,35.0,94539
12,0.58,2.81,2.0,4.03,2.37,-1.02,0.0,34.0,2.3,-0.76,2.0,-1.55,-1.27,5.78,Engineering,None,Good,0.0,0.0,0.0,Daniel Frazier,Other,male,0.0,USA,32.0,94030
13,-0.86,3.3,1.3,3.8,2.39,-3.76,2.0,17.0,3.1,0.04,1.49,-1.68,-1.26,5.67,Quantitative,None,Bad,0.0,1.0,1.0,Phillip Pardun,Other,male,0.0,USA,30.0,94301
14,-0.37,2.48,1.0,2.55,2.52,-1.07,0.0,1.0,3.5,0.49,2.32,0.87,0.59,7.57,Engineering,Ok,Bad,0.0,1.0,0.0,Robert Blossom,Other,male,0.0,USA,28.0,94040
15,-0.5,2.47,3.3,1.1,2.3,-3.09,0.0,6.0,0.8,-2.12,1.34,-1.05,-1.28,5.34,Engineering,Ok,Good,0.0,1.0,0.0,Guy Leger,Other,male,0.0,USA,27.0,94043
16,-0.08,2.7,2.5,4.17,2.86,-0.92,0.0,10.0,2.2,-0.87,1.02,-1.7,-1.83,4.72,Engineering,Ok,Bad,0.0,0.0,0.0,Prince Yee,Other,male,0.0,USA,36.0,94085
17,0.47,3.02,2.0,2.49,2.48,-0.47,2.8,37.0,4.0,1.03,2.01,-0.94,-1.62,4.95,Quantitative,None,Good,0.0,0.0,0.0,Anthony Workman,Other,male,0.0,China,28.0,94545
18,0.05,3.22,1.6,4.65,3.24,0.92,2.9,53.0,4.5,1.5,0.0,-4.62,-3.15,3.72,Quantitative,Very Good,Bad,0.0,0.0,0.0,Manuel Demond,Other,male,1.0,USA,31.0,94549
19,-0.41,2.52,1.6,5.47,2.2,-3.84,0.0,35.0,5.1,2.01,1.39,-1.86,-1.62,5.14,Engineering,Ok,Bad,0.0,1.0,1.0,Chase Bales,Other,male,0.0,USA,35.0,94566
20,0.28,3.61,1.9,7.38,4.15,3.48,0.0,32.0,1.3,-1.48,2.18,-0.49,-1.3,5.37,Engineering,Very Good,Good,1.0,0.0,0.0,Kenneth Shannon,Other,male,2.0,USA,28.0,94544
21,0.39,3.21,1.5,5.09,3.52,2.4,0.0,78.0,1.6,-0.65,4.6,3.97,3.83,11.92,Quantitative,Very Good,Good,0.0,1.0,0.0,William Thomson,Other,male,2.0,USA,33.0,94592
22,0.05,2.67,1.0,5.57,3.27,1.4,0.0,8.0,4.7,1.1,1.32,0.2,0.18,6.89,Sciences,Ok,Bad,0.0,0.0,0.0,Eugene Ballance,Other,male,0.0,USA,34.0,94085
23,0.86,2.66,0.7,4.54,2.07,-0.58,0.0,2.0,2.7,-0.53,2.04,1.22,1.12,8.13,Quantitative,Ok,Bad,1.0,0.0,0.0,Michael Lovell,Other,male,0.0,USA,30.0,94040
24,-0.51,3.05,3.1,5.66,3.91,0.93,0.0,25.0,6.3,2.25,2.72,1.5,1.72,9.1,Engineering,None,Good,1.0,0.0,0.0,Victor Zukowski,Other,male,0.0,USA,37.0,94539
25,0.57,2.98,1.8,6.12,2.92,0.26,0.0,92.0,2.8,0.26,2.86,1.06,1.47,9.01,Engineering,Ok,Bad,0.0,0.0,0.0,Garry Neyra,Other,male,0.0,USA,32.0,94946
26,-0.4,3.22,1.8,2.8,3.02,-0.33,0.7,76.0,0.0,-2.46,1.34,-0.39,-0.81,5.69,Quantitative,Ok,Good,0.0,0.0,0.0,Michael Lieu,Other,male,0.0,USA,25.0,94960
27,0.02,3.02,3.1,2.37,3.97,3.46,0.0,37.0,3.8,0.73,1.15,-2.93,-2.93,3.53,Engineering,None,Bad,1.0,0.0,0.0,Kenneth Hammer,Other,male,1.0,USA,25.0,94545
28,0.35,3.45,1.1,6.55,3.08,0.35,2.0,49.0,3.0,0.35,2.55,1.49,2.18,9.84,Engineering,Ok,Bad,0.0,0.0,0.0,Dale Stembridge,Other,male,0.0,USA,32.0,94502
