,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,0.58,2.89,2.4,4.27,2.91,0.57,0.0,31.0,1.1,-1.5,4.46,5.04,3.2,10.36,Sciences,Very Good,Good,0.0,0.0,0.0,Irwin Nerbonne,African-American,male,0.0,USA,28.0,94544
1,0.37,2.86,3.6,3.9,3.53,2.1,2.9,53.0,4.4,1.53,3.04,2.84,1.95,9.12,Quantitative,Ok,Good,0.0,0.0,0.0,Paul Walsh,African-American,male,2.0,USA,34.0,94549
2,-0.01,3.0,1.9,4.84,3.11,0.11,0.0,13.0,5.5,1.75,2.87,1.04,0.85,8.13,Engineering,None,Good,0.0,1.0,0.0,Joseph Garrett,African-American,male,0.0,USA,29.0,94022
3,1.07,3.28,3.3,6.26,3.92,3.92,0.0,27.0,9.1,5.47,2.57,2.38,1.89,8.95,Sciences,Ok,Good,1.0,1.0,0.0,Patrick Brouillette,African-American,male,2.0,USA,38.0,94070
4,0.01,2.7,2.0,0.86,2.1,-2.13,0.0,16.0,5.4,2.1,0.79,-0.9,-1.45,4.79,Engineering,None,Good,0.0,0.0,0.0,Randall Bruton,African-American,male,1.0,USA,30.0,95134
5,-0.61,2.26,1.6,3.64,2.4,-2.63,0.0,21.0,5.0,1.63,0.38,-2.8,-2.04,4.63,Engineering,Ok,Good,0.0,0.0,0.0,Gregory Warnes,African-American,male,2.0,USA,34.0,94538
6,-0.24,3.51,1.4,9.04,4.25,2.36,0.0,44.0,3.9,1.04,1.91,0.02,0.62,7.95,Quantitative,Ok,Good,0.0,0.0,0.0,Gregory Shaner,African-American,male,2.0,USA,35.0,94131
7,0.13,3.5,1.6,6.66,3.66,1.82,0.0,3.0,3.5,0.02,1.26,-2.33,-2.91,3.37,Engineering,Ok,Good,0.0,0.0,0.0,Allen Williams,African-American,male,2.0,USA,29.0,94040
8,-0.47,3.15,3.2,3.06,3.13,-0.88,0.0,51.0,7.9,3.77,0.7,-2.44,-3.0,3.14,Quantitative,Ok,Good,0.0,0.0,0.0,Joseph Siverling,African-American,male,2.0,USA,30.0,94618
9,0.14,2.3,4.3,-1.25,2.26,-1.59,0.0,50.0,3.3,0.48,1.27,-1.29,-1.86,4.55,Quantitative,Very Good,Good,0.0,0.0,0.0,Mark Gaylord,African-American,male,0.0,USA,27.0,94609
10,0.7,2.68,1.4,2.8,2.51,0.59,2.3,7.0,3.6,0.26,1.72,0.06,0.32,7.31,Engineering,Ok,Good,0.0,0.0,0.0,Miles Prahl,African-American,male,0.0,USA,31.0,94043
11,0.06,3.35,1.6,3.21,2.73,-0.52,3.1,22.0,5.2,1.83,1.42,0.26,0.15,6.9,Engineering,Very Good,Good,0.0,0.0,0.0,John Johnson,African-American,male,0.0,USA,32.0,94061
12,1.38,3.4,1.7,7.36,3.77,4.71,0.6,24.0,0.3,-2.57,0.16,-4.09,-3.95,2.26,Engineering,Ok,Good,1.0,0.0,0.0,Marshall Quinn,African-American,male,2.0,USA,33.0,94027
13,0.1,1.91,0.3,3.08,0.91,-5.6,0.0,24.0,1.7,-1.25,3.94,3.78,3.42,11.12,Quantitative,None,Bad,0.0,1.0,1.0,Jessie Hoggard,African-American,male,0.0,USA,25.0,94027
14,0.88,2.74,0.3,3.61,2.75,2.25,0.0,120.0,0.0,-2.24,1.15,-1.35,-1.59,4.88,Engineering,None,Bad,0.0,0.0,0.0,Thomas Curley,African-American,male,2.0,USA,27.0,94970
15,0.04,3.45,2.0,4.5,3.05,-0.15,0.0,38.0,1.7,-1.17,2.22,0.79,0.9,8.05,Engineering,None,Bad,0.0,0.0,0.0,William Burk,African-American,male,2.0,USA,31.0,94586
16,0.43,3.11,1.0,7.31,3.23,1.14,0.0,88.0,0.0,-2.83,1.78,-0.1,0.85,8.21,Quantitative,Ok,Bad,1.0,0.0,0.0,David Jo,African-American,male,0.0,USA,34.0,94973
17,-0.63,2.35,1.5,1.54,1.79,-4.13,0.0,31.0,0.7,-2.11,2.6,1.43,2.02,9.69,Engineering,Ok,Good,0.0,1.0,1.0,Sidney Driskell,African-American,male,0.0,USA,24.0,94544
18,-0.02,2.22,1.8,1.24,2.16,-1.58,0.9,29.0,0.9,-1.77,2.88,1.63,1.28,8.5,Sciences,Ok,Good,0.0,1.0,0.0,Elijah Elder,African-American,male,0.0,USA,21.0,94560
19,-0.36,2.43,1.3,2.29,1.42,-5.2,1.0,41.0,0.9,-1.52,4.01,4.34,3.44,10.94,Engineering,None,Good,0.0,1.0,1.0,Mark Tolbert,African-American,male,0.0,Canada,26.0,94542
20,-1.48,2.14,0.6,0.63,1.34,-6.78,0.0,57.0,0.9,-1.71,1.29,-2.25,-2.28,4.35,Sciences,None,Bad,0.0,1.0,1.0,James Wimer,African-American,male,0.0,USA,20.0,94038
21,1.16,3.49,3.9,9.45,4.11,3.12,0.0,20.0,2.2,-0.78,0.2,-2.68,-1.85,4.92,Engineering,Very Good,Good,1.0,0.0,0.0,Jacob Lawler,African-American,male,2.0,USA,34.0,94025
22,-0.91,2.39,1.2,0.84,2.25,-2.66,0.0,32.0,4.2,1.33,2.9,2.55,1.88,8.9,Engineering,Ok,Bad,0.0,1.0,0.0,Dale Albaugh,African-American,male,0.0,USA,30.0,94544
23,-1.13,2.92,3.2,0.55,2.65,-3.12,0.0,40.0,3.9,0.98,2.93,2.63,1.68,8.65,Quantitative,None,Good,0.0,1.0,0.0,Guy Seys,African-American,male,0.0,Canada,24.0,94603
24,0.42,3.24,3.0,6.41,4.33,4.32,0.0,3.0,4.6,1.36,1.78,1.68,1.03,7.64,Engineering,Ok,Good,1.0,0.0,0.0,Raul Thompson,African-American,male,2.0,USA,37.0,94040
25,-1.46,2.26,1.6,5.17,2.42,-4.83,0.0,46.0,2.7,-0.28,2.38,1.82,1.6,8.67,Humanities,Ok,Bad,0.0,1.0,1.0,Andrew Blaisdell,African-American,male,0.0,USA,28.0,94019
26,0.11,3.04,1.3,4.58,2.79,-0.28,0.0,13.0,4.8,1.6,1.12,-1.14,-1.39,5.0,Engineering,None,Good,0.0,0.0,0.0,Ryan Gauger,African-American,male,0.0,USA,33.0,94022
27,0.73,2.94,1.6,5.35,2.28,-1.32,2.8,11.0,4.7,1.49,1.1,-1.15,-0.34,6.75,Engineering,Very Good,Good,0.0,0.0,0.0,Jesus Mcghee,African-American,male,0.0,USA,31.0,94089
28,0.38,3.04,3.1,5.63,3.46,1.25,0.0,21.0,4.8,1.58,1.35,-0.76,-0.09,7.0,Engineering,None,Good,1.0,0.0,0.0,James Oquinn,African-American,male,0.0,USA,39.0,94538
29,-2.16,2.33,0.6,1.48,1.6,-7.8,1.5,13.0,2.3,-0.62,1.34,-1.0,-0.65,6.22,Sciences,None,Good,1.0,1.0,1.0,Wayne Friedle,African-American,male,0.0,USA,27.0,94022
