,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,1.55,2.9,2.3,6.75,3.17,2.8,0.0,15.0,6.6,2.77,1.45,-1.25,-1.17,5.69,Quantitative,Very Good,Good,0.0,0.0,0.0,Shawn Petry,Other,male,2.0,USA,33.0,95002
1,0.28,3.06,1.6,5.08,3.08,0.69,0.0,64.0,0.5,-1.97,2.11,1.14,0.76,7.62,Quantitative,Very Good,Good,0.0,0.0,0.0,Eric Wright,Other,male,0.0,USA,34.0,94525
2,-0.03,3.03,3.3,3.29,3.17,0.07,0.0,19.0,6.0,2.83,3.85,2.65,2.98,10.95,Humanities,Ok,Bad,0.0,0.0,0.0,Alex Valentin,Other,male,0.0,USA,33.0,94304
3,-1.33,1.6,1.3,-0.21,1.07,-7.31,0.0,65.0,2.0,-0.78,1.08,-1.02,-1.42,4.91,Quantitative,Ok,Bad,0.0,1.0,1.0,Gary Legarreta,Other,male,0.0,USA,26.0,94556
4,0.94,3.5,2.6,5.44,4.31,5.65,2.1,69.0,2.5,-0.2,2.67,1.49,0.83,7.73,Quantitative,Ok,Good,1.0,1.0,0.0,Jean Williams,Other,male,2.0,USA,31.0,94510
5,1.06,2.27,1.6,7.61,3.02,1.69,0.0,4.0,2.3,-1.16,0.37,-3.6,-3.62,2.62,Engineering,Ok,Bad,1.0,0.0,0.0,Marvin Evans,Other,male,2.0,USA,32.0,94040
6,0.6,3.03,1.2,6.14,2.63,-0.54,0.0,37.0,1.8,-1.27,1.9,0.86,1.12,8.37,Sciences,Ok,Bad,1.0,0.0,0.0,Jose Randall,Other,male,0.0,China,30.0,94545
7,0.86,3.34,2.5,6.77,3.77,3.12,0.0,24.0,4.1,0.93,3.44,2.81,2.25,9.66,Quantitative,None,Good,1.0,0.0,0.0,Cecil Seiber,Other,male,2.0,USA,34.0,94027
8,-0.37,2.9,1.0,4.97,2.15,-3.73,2.8,34.0,4.3,1.14,1.16,-0.61,0.48,7.83,Quantitative,Ok,Good,0.0,1.0,0.0,John Martin,Other,male,0.0,USA,35.0,94030
9,0.18,2.95,2.6,6.53,3.53,1.07,0.0,59.0,1.8,-0.93,2.9,2.59,1.77,8.81,Humanities,Very Good,Good,0.0,0.0,0.0,William Smith,Other,male,0.0,USA,27.0,94709
10,0.69,3.18,1.2,6.45,3.27,1.96,0.0,18.0,5.2,2.05,1.45,-1.39,-0.67,6.47,Quantitative,None,Bad,0.0,0.0,0.0,Raymond Ball,Other,male,2.0,USA,31.0,95035
11,-0.12,4.09,0.6,3.59,3.5,2.06,0.0,29.0,4.8,1.52,1.34,-0.79,-0.84,5.81,Sciences,Very Good,Good,0.0,0.0,0.0,Christopher Randolph,Other,male,2.0,USA,31.0,94560
12,-0.67,2.64,2.0,2.84,2.11,-4.22,0.0,22.0,4.2,1.0,0.96,-1.42,-1.68,4.62,Sciences,Ok,Bad,0.0,1.0,1.0,Sheldon Coleman,Other,male,0.0,USA,34.0,94061
13,0.29,3.77,1.7,3.49,3.3,1.83,0.0,9.0,1.4,-1.55,3.42,1.52,1.94,9.83,Engineering,Ok,Bad,0.0,0.0,0.0,Emmanuel Hawk,Other,male,2.0,USA,25.0,94085
14,-0.38,3.61,2.5,3.2,3.93,2.34,0.0,43.0,6.7,3.38,1.11,-2.69,-2.57,4.0,Engineering,Very Good,Good,0.0,0.0,0.0,Jason Knight,Other,male,2.0,USA,38.0,94014
15,0.93,4.48,3.9,7.75,4.9,5.67,0.0,19.0,0.2,-2.6,1.09,-2.07,-1.33,5.56,Humanities,Very Good,Good,1.0,0.0,0.0,Kenneth Mattie,Other,male,2.0,USA,31.0,94304
16,-1.17,2.98,3.4,1.34,3.1,-1.98,1.3,69.0,1.3,-1.22,2.71,0.25,0.78,8.3,Humanities,Ok,Bad,0.0,0.0,0.0,James Clerc,Other,male,0.0,USA,32.0,94510
17,-1.1,2.91,1.1,5.35,2.6,-3.85,2.3,10.0,4.5,1.57,3.08,0.49,0.18,7.42,Sciences,Ok,Bad,0.0,1.0,0.0,Steven Saunders,Other,male,0.0,USA,35.0,94085
18,-0.26,2.91,2.7,3.6,2.48,-2.68,0.0,21.0,6.8,3.09,2.94,0.63,0.14,7.21,Quantitative,Ok,Good,0.0,0.0,0.0,Daniel Thibodeau,Other,male,0.0,USA,33.0,94538
19,-0.07,3.68,1.5,2.35,3.42,2.03,0.0,77.0,3.7,1.03,3.57,4.66,5.74,14.3,Quantitative,Ok,Good,0.0,0.0,0.0,Jimmy Antillon,Other,male,2.0,USA,28.0,94945
20,-0.46,3.31,1.5,2.27,4.03,3.49,0.0,26.0,3.7,0.81,1.25,-2.84,-1.52,5.79,Humanities,Very Good,Good,1.0,0.0,0.0,John Dodson,Other,male,2.0,USA,26.0,94403
21,-0.46,3.17,1.3,5.2,3.41,0.42,0.0,31.0,0.0,-2.65,2.99,1.5,2.0,9.78,Quantitative,Ok,Good,0.0,0.0,0.0,Richard Jackson,Other,male,0.0,USA,28.0,94544
22,-1.32,2.15,2.8,1.69,1.75,-6.57,0.0,2.0,6.1,2.3,2.79,1.02,1.63,9.21,Quantitative,None,Bad,0.0,1.0,1.0,Jonathan Murchison,Other,male,0.0,USA,29.0,94040
23,-0.53,3.11,1.2,0.76,1.91,-3.58,0.0,30.0,4.9,1.72,2.54,1.79,1.7,8.96,Quantitative,Ok,Bad,0.0,1.0,0.0,Ryan Troilo,Other,male,0.0,China,30.0,94587
24,0.44,2.21,2.8,3.32,2.48,-0.65,0.0,3.0,0.9,-2.16,1.9,0.35,0.1,6.94,Quantitative,Ok,Bad,0.0,1.0,0.0,Richard Mcclain,Other,male,0.0,USA,28.0,94040
25,1.06,3.52,1.7,8.53,4.19,4.93,0.0,63.0,2.1,-0.66,0.0,-3.11,-2.57,3.86,Engineering,Ok,Good,1.0,0.0,0.0,Scott Cox,Other,male,0.0,USA,33.0,94801
26,0.66,2.25,0.8,6.64,1.89,-2.51,0.0,10.0,1.7,-1.48,1.07,-1.52,-1.37,5.26,Sciences,Ok,Bad,0.0,0.0,0.0,Anthony Heath,Other,male,0.0,USA,31.0,94085
27,0.89,3.48,1.4,6.06,3.74,4.15,0.0,22.0,3.5,0.35,2.51,1.31,1.51,8.88,Quantitative,Very Good,Good,1.0,0.0,0.0,Anthony Boles,Other,male,2.0,USA,29.0,94061
28,-0.53,2.0,1.8,3.9,2.32,-2.98,0.0,43.0,4.8,1.43,2.41,0.97,0.48,7.46,Quantitative,None,Bad,0.0,1.0,0.0,Roger Morgan,Other,male,0.0,USA,30.0,94014
29,-0.53,2.66,2.1,2.36,2.41,-2.55,0.0,26.0,4.5,1.44,2.19,-1.11,-0.88,6.22,Humanities,Ok,Bad,0.0,0.0,0.0,Abel Macha,Other,male,0.0,USA,29.0,94403
30,-0.04,3.18,1.6,5.03,3.18,0.36,2.5,31.0,4.0,0.91,2.67,2.42,1.48,8.33,Humanities,Ok,Bad,0.0,0.0,0.0,Edward Fernandez,Other,male,0.0,China,32.0,94544
31,0.62,3.23,1.2,6.57,3.01,0.63,0.0,37.0,4.0,1.34,1.45,-1.39,-0.42,6.76,Engineering,Ok,Bad,0.0,0.0,1.0,Darren Parras,Other,male,0.0,USA,31.0,94545
32,-0.03,3.01,2.4,2.97,2.91,-0.43,0.0,10.0,3.3,0.19,2.47,1.02,0.84,8.01,Quantitative,Ok,Bad,0.0,1.0,0.0,Peter Skaggs,Other,male,0.0,USA,27.0,94085
33,-0.29,3.1,1.5,-0.18,2.29,-1.58,0.0,23.0,2.1,-0.91,1.66,-1.1,-1.91,4.51,Quantitative,Very Good,Bad,0.0,0.0,0.0,Tony Shilling,Other,male,0.0,USA,27.0,94028
34,0.09,3.25,3.0,-0.82,2.26,-1.72,0.0,40.0,1.1,-1.63,0.15,-3.75,-4.18,1.76,Quantitative,Ok,Good,0.0,0.0,0.0,Kevin Andrus,Other,male,0.0,USA,22.0,94603
35,-0.62,3.1,1.9,3.45,3.0,-1.03,0.0,40.0,3.9,0.77,2.5,1.77,0.31,6.87,Humanities,Ok,Good,1.0,0.0,0.0,Rafael Horne,Other,male,0.0,USA,32.0,94603
36,-1.53,1.92,1.9,2.31,1.85,-6.18,0.0,40.0,0.0,-4.19,0.89,-1.84,-0.89,6.16,Engineering,Ok,Bad,0.0,1.0,1.0,John Diaz,Other,male,0.0,Canada,26.0,94603
37,0.32,3.48,2.1,4.92,2.95,-0.33,0.0,22.0,4.3,1.31,1.46,0.21,-0.1,6.56,Engineering,Ok,Bad,0.0,0.0,0.0,Jeff Parish,Other,male,0.0,USA,35.0,94061
38,-0.96,2.07,1.6,-0.62,1.01,-7.1,0.0,26.0,4.7,1.36,2.12,0.28,-0.34,6.52,Quantitative,Ok,Bad,0.0,1.0,1.0,Gerald Maxwell,Other,male,0.0,USA,31.0,94403
39,-0.74,2.42,0.9,0.44,1.39,-5.34,0.0,19.0,4.8,1.56,2.14,0.69,0.91,8.07,Quantitative,None,Bad,0.0,1.0,1.0,George Oliver,Other,male,0.0,USA,27.0,94304
40,-0.13,2.42,1.3,1.5,1.86,-2.88,0.0,65.0,0.0,-2.63,1.99,-0.24,-0.05,7.14,Engineering,None,Bad,0.0,1.0,0.0,David Laffey,Other,male,1.0,USA,23.0,94556
41,0.66,3.26,2.7,4.85,3.26,1.63,0.0,26.0,4.8,1.46,0.97,-2.66,-3.46,2.65,Quantitative,Ok,Good,0.0,0.0,0.0,Harold Brubaker,Other,male,0.0,USA,31.0,94403
