,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,0.05,3.6,3.7,7.38,3.89,0.67,0.0,75.0,1.0,-1.25,4.66,4.86,4.41,12.35,Quantitative,None,Good,1.0,0.0,0.0,Lucille Cole,Other,female,0.0,USA,28.0,94941
1,0.28,3.37,1.0,7.04,3.6,2.18,3.1,48.0,5.2,2.34,0.95,-2.69,-2.15,4.58,Quantitative,Very Good,Good,1.0,0.0,0.0,Grace Rose,Other,female,2.0,USA,35.0,94109
2,-0.07,3.82,3.1,5.63,4.3,2.91,0.0,17.0,4.8,1.74,1.79,-1.9,-1.68,5.3,Engineering,Ok,Good,1.0,0.0,0.0,Deanna Scott,Other,female,2.0,USA,30.0,94301
3,-0.2,3.06,2.0,4.66,2.65,-2.06,0.0,51.0,3.7,0.78,0.7,-0.13,0.2,6.94,Engineering,Ok,Good,0.0,0.0,0.0,Elizabeth Smith,Other,female,0.0,USA,29.0,94618
4,-0.92,2.17,1.2,-1.66,1.49,-4.66,0.0,15.0,3.7,0.35,0.0,-4.88,-3.43,3.29,Humanities,Very Good,Good,0.0,1.0,0.0,Julie Byrne,Other,female,0.0,USA,28.0,95002
5,0.33,3.19,1.3,2.49,2.94,1.28,2.4,64.0,3.7,1.0,0.33,-3.65,-2.96,3.49,Engineering,Ok,Good,0.0,0.0,0.0,Joyce White,Other,female,0.0,USA,27.0,94525
6,-0.31,2.91,1.8,4.22,2.69,-1.68,0.0,4.0,5.4,2.12,0.0,-3.53,-3.55,2.43,Quantitative,Ok,Good,0.0,0.0,0.0,Jennifer Kirby,Other,female,2.0,USA,36.0,94040
7,0.57,3.48,2.4,2.47,3.44,2.61,0.0,2.0,1.6,-1.48,1.61,-0.92,-1.73,4.57,Sciences,Ok,Good,1.0,1.0,0.0,Shirlee Mohn,Other,female,2.0,USA,33.0,94040
8,0.6,3.27,2.6,2.52,2.95,1.04,0.0,20.0,3.3,-0.02,1.68,-0.74,-1.36,5.13,Quantitative,Ok,Good,0.0,0.0,0.0,Judy Crocker,Other,female,0.0,USA,28.0,94025
9,0.53,3.1,2.7,5.69,2.93,-0.22,0.0,45.0,0.7,-1.78,1.89,1.17,0.17,6.63,Quantitative,None,Good,0.0,0.0,0.0,Nancy Waring,Other,female,0.0,USA,33.0,94105
10,-0.24,2.9,2.1,4.62,3.74,2.01,0.0,39.0,0.1,-2.26,3.89,4.27,4.05,11.96,Engineering,Ok,Good,0.0,0.0,0.0,Sandra Crawford,Other,female,2.0,USA,30.0,94578
11,0.93,3.04,1.7,7.32,3.34,2.08,0.0,18.0,2.5,-0.4,2.22,0.88,1.32,8.6,Engineering,None,Good,0.0,0.0,0.0,Ana Marks,Other,female,2.0,USA,29.0,95035
12,-1.6,2.57,0.7,4.22,2.13,-5.81,0.0,14.0,3.8,0.44,0.77,-2.28,-1.46,5.45,Engineering,None,Bad,0.0,1.0,1.0,Linda Boyda,Other,female,0.0,USA,26.0,95002
13,-0.59,3.1,1.9,2.98,3.05,-0.73,0.0,4.0,4.6,1.28,2.34,0.12,-0.13,6.79,Quantitative,None,Good,1.0,0.0,0.0,Michelle Waston,Other,female,0.0,China,28.0,94040
14,-1.05,2.56,2.3,1.04,2.78,-1.91,3.5,20.0,6.7,3.05,0.89,-1.86,-1.74,4.86,Sciences,Ok,Good,0.0,0.0,0.0,Sherry Volk,Other,female,0.0,USA,32.0,94025
15,0.49,3.28,1.8,4.64,3.36,2.09,0.0,53.0,0.0,-3.33,2.9,1.85,1.73,9.17,Sciences,Ok,Good,0.0,0.0,0.0,Kathleen Earles,Other,female,2.0,USA,31.0,94549
16,-0.26,3.42,2.0,6.56,3.97,1.95,0.0,4.0,2.8,-0.52,2.13,1.07,1.08,8.16,Engineering,None,Good,0.0,0.0,0.0,Carol Holtzclaw,Other,female,0.0,USA,34.0,94040
17,-0.69,2.56,1.4,1.36,1.95,-3.93,0.0,30.0,2.8,-0.32,3.52,2.72,2.25,9.74,Engineering,None,Good,0.0,1.0,0.0,Jayne Gault,Other,female,0.0,USA,26.0,94587
18,0.31,2.38,0.9,8.27,3.49,2.1,0.0,22.0,2.6,-0.51,1.94,-0.26,0.0,7.0,Engineering,Very Good,Good,0.0,0.0,0.0,Lisa Koehler,Other,female,1.0,USA,34.0,94061
19,-1.02,3.22,0.3,4.61,2.06,-5.12,0.0,20.0,1.1,-1.71,1.44,-0.35,-1.42,4.94,Sciences,Ok,Bad,0.0,1.0,1.0,Rhonda Mcdaniel,Other,female,1.0,USA,29.0,94025
20,0.92,3.24,2.7,3.47,3.36,3.01,0.0,26.0,1.6,-1.43,1.0,-1.63,-1.03,5.85,Engineering,Ok,Good,0.0,1.0,0.0,Joy Camacho,Other,female,1.0,USA,25.0,94403
21,-0.0,3.24,3.2,2.29,3.21,0.43,0.0,19.0,3.0,-0.14,1.67,0.63,1.56,8.96,None,Ok,Good,0.0,0.0,0.0,Tammy Coulston,Other,female,1.0,USA,27.0,94304
