,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,0.39,3.18,3.0,8.4,3.86,1.91,0.0,44.0,6.6,3.14,2.4,0.67,0.08,6.92,Sciences,None,Good,0.0,1.0,0.0,Rick Smith,Hispanic,male,2.0,USA,39.0,94131
1,0.24,2.95,3.2,8.16,4.52,3.94,1.8,21.0,2.7,-0.41,0.38,-3.27,-3.29,3.0,Engineering,Ok,Good,1.0,0.0,0.0,Jeremy Pedley,Hispanic,male,2.0,USA,31.0,94538
2,-1.08,2.95,1.4,0.21,2.31,-3.11,0.0,20.0,2.3,-0.93,0.19,-1.44,-0.79,5.83,Engineering,None,Bad,0.0,1.0,0.0,Jackie Bumpus,Hispanic,male,0.0,USA,28.0,94025
3,-1.2,1.72,1.3,-1.24,0.77,-8.0,0.0,11.0,7.2,3.67,4.01,3.77,3.13,10.66,Humanities,Very Good,Good,0.0,1.0,1.0,Steven Vega,Hispanic,male,0.0,USA,30.0,94089
4,0.45,3.69,2.8,3.41,3.33,1.63,0.0,17.0,5.3,2.25,2.53,2.15,1.8,8.96,Quantitative,Very Good,Good,0.0,0.0,0.0,Bennett Smith,Hispanic,male,0.0,USA,28.0,94301
5,0.44,3.08,-0.2,5.7,2.21,-1.3,0.0,33.0,2.2,-0.81,2.71,0.43,-0.21,6.66,Sciences,Very Good,Bad,0.0,0.0,0.0,Gregory Williams,Hispanic,male,0.0,Canada,31.0,94010
6,0.1,3.11,2.6,2.78,3.26,1.17,0.0,42.0,7.1,3.91,1.84,-0.76,-1.03,5.64,Engineering,Ok,Good,0.0,1.0,0.0,Ruben Hamons,Hispanic,male,0.0,USA,31.0,94605
7,-0.76,2.89,2.8,-0.88,2.19,-3.22,0.0,34.0,6.1,2.43,3.0,2.96,2.83,10.35,Humanities,None,Good,0.0,1.0,0.0,Michael Mcdade,Hispanic,male,0.0,USA,26.0,94030
8,0.26,2.72,1.7,2.33,2.16,-1.56,0.0,45.0,3.5,0.51,0.75,-2.34,-2.42,3.95,Quantitative,Very Good,Good,0.0,0.0,0.0,Randy Rodeheaver,Hispanic,male,0.0,USA,25.0,94105
9,1.08,3.69,1.2,7.2,4.14,5.5,0.0,18.0,3.2,0.05,3.27,3.92,3.23,10.52,Engineering,Very Good,Good,0.0,0.0,0.0,Bernard Salzman,Hispanic,male,2.0,Mexico,33.0,95035
10,0.09,2.72,0.9,6.32,3.01,0.22,0.0,13.0,5.8,2.29,0.17,-3.58,-4.03,1.8,Quantitative,Ok,Good,1.0,0.0,0.0,Eddie Taylor,Hispanic,male,0.0,USA,35.0,94022
11,-0.11,2.62,0.8,0.49,1.67,-2.95,0.0,33.0,4.8,1.36,0.78,-2.09,-1.8,4.83,Engineering,None,Bad,0.0,1.0,0.0,William Diamond,Hispanic,male,0.0,USA,28.0,94010
12,1.06,3.49,4.1,6.25,4.15,4.21,0.0,3.0,5.3,1.99,1.96,-0.23,0.52,7.86,Quantitative,Ok,Good,1.0,0.0,0.0,Angelo Chambers,Hispanic,male,2.0,USA,32.0,94040
13,1.87,3.92,3.6,6.61,4.97,8.94,4.5,56.0,7.3,3.86,4.25,1.5,1.33,9.1,Quantitative,Ok,Good,0.0,0.0,0.0,Zachary Byrd,Hispanic,male,2.0,USA,40.0,94595
14,0.39,2.2,2.2,2.04,1.79,-2.41,0.0,47.0,1.1,-1.75,0.94,-0.44,0.39,7.38,Engineering,None,Bad,0.0,0.0,0.0,Merle Edwards,Hispanic,male,0.0,USA,27.0,94114
15,-0.3,2.67,2.0,2.15,2.28,-2.67,0.0,66.0,0.0,-2.93,3.01,0.5,-0.1,6.99,Engineering,None,Good,0.0,0.0,0.0,John Vargas,Hispanic,male,0.0,Mexico,21.0,94925
16,-1.81,3.28,2.7,-0.8,2.48,-4.63,0.0,3.0,2.3,-0.63,0.83,-0.92,-0.5,6.26,Quantitative,None,Good,0.0,1.0,1.0,Anthony Evans,Hispanic,male,0.0,Canada,26.0,94040
17,-0.99,3.03,2.2,2.64,3.16,-1.17,0.0,47.0,2.1,-0.68,2.6,0.47,0.2,7.23,Engineering,Very Good,Good,0.0,0.0,0.0,Joseph Collins,Hispanic,male,0.0,USA,26.0,94114
18,1.98,3.17,3.7,4.34,3.22,3.78,0.0,58.0,4.6,1.91,3.98,3.54,3.39,11.24,Quantitative,Very Good,Bad,1.0,0.0,0.0,Howard Anderson,Hispanic,male,2.0,USA,30.0,94720
19,0.94,2.51,2.9,8.42,3.67,2.57,0.0,43.0,5.5,2.46,1.67,-0.29,-0.29,6.56,Engineering,Very Good,Good,0.0,0.0,0.0,James Merkl,Hispanic,male,2.0,USA,40.0,94014
20,1.09,4.31,2.1,7.89,4.5,5.72,0.0,40.0,0.7,-1.84,1.44,-0.94,-0.59,6.38,Engineering,Ok,Good,1.0,0.0,0.0,Eddie Goodman,Hispanic,male,2.0,USA,32.0,94603
21,0.64,3.29,2.2,5.5,3.53,2.35,0.0,37.0,4.4,1.34,1.69,-1.02,-0.29,6.96,Engineering,Ok,Good,0.0,0.0,0.0,Jonathan Fox,Hispanic,male,2.0,Mexico,35.0,94545
22,-0.17,2.59,3.4,6.51,3.12,-1.21,0.0,59.0,0.0,-5.55,2.14,-0.06,-0.25,6.74,Sciences,None,Good,0.0,0.0,0.0,Tyrone Ray,Hispanic,male,0.0,USA,28.0,94709
23,-0.9,3.42,1.8,6.12,3.75,-0.18,0.0,8.0,10.0,6.11,1.6,-1.69,-1.33,5.57,Quantitative,Very Good,Good,0.0,0.0,0.0,Greg Weatherford,Hispanic,male,0.0,USA,39.0,94085
