,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,0.37,3.43,1.0,6.79,3.25,0.99,0.0,59.0,0.9,0.59,0.61,-2.07,-2.34,3.81,Sciences,Ok,Good,0.0,0.0,0.0,Linda Holcomb,Caucasian,female,0.0,USA,30.0,94709
1,-0.58,3.05,1.2,4.33,3.33,0.27,0.0,94.0,0.0,-1.0,0.95,-2.13,-0.86,6.22,Engineering,Ok,Good,0.0,0.0,0.0,Rebecca Mcdonald,Caucasian,female,0.0,USA,29.0,94904
2,1.77,3.58,2.0,10.66,4.27,5.82,0.0,18.0,4.2,-1.05,3.98,3.96,2.74,10.06,Engineering,None,Good,0.0,0.0,0.0,Marisol Miner,Caucasian,female,2.0,USA,35.0,95035
3,-0.03,2.83,2.4,2.07,2.41,-1.73,0.0,50.0,0.6,-0.5,1.14,-0.08,1.11,8.44,Engineering,None,Good,0.0,0.0,0.0,Alda Davis,Caucasian,female,0.0,USA,23.0,94609
4,-1.1,2.63,2.2,3.47,3.05,-1.78,0.0,51.0,3.3,3.7,2.02,-0.33,-1.22,5.4,Quantitative,None,Bad,0.0,0.0,0.0,Pamela Cook,Caucasian,female,0.0,USA,29.0,94618
5,-0.83,3.26,1.2,6.4,3.76,0.49,0.0,76.0,1.3,1.01,2.76,0.73,0.29,7.34,Quantitative,Ok,Good,0.0,0.0,0.0,Kathryn Markert,Caucasian,female,0.0,USA,28.0,94960
6,1.29,3.01,-0.1,7.06,2.91,2.53,4.8,51.0,2.1,2.05,1.25,-2.87,-2.78,3.9,Quantitative,Ok,Good,0.0,1.0,0.0,Rosemary Robinson,Caucasian,female,2.0,USA,40.0,94618
7,0.19,2.84,2.6,6.59,2.76,-1.61,2.8,33.0,0.8,-0.14,1.14,-2.51,-1.35,5.81,Engineering,Ok,Bad,0.0,0.0,0.0,Kelly Graves,Caucasian,female,0.0,USA,28.0,94010
8,-0.58,2.61,1.9,3.35,2.06,-4.05,0.0,12.0,6.6,3.07,1.66,-0.89,-0.62,6.26,Engineering,None,Good,0.0,1.0,1.0,Pat Heacock,Caucasian,female,0.0,USA,29.0,94087
9,-0.11,2.96,1.9,5.94,3.39,0.56,0.0,30.0,2.0,-2.31,3.13,3.81,3.34,10.74,Engineering,Ok,Good,0.0,0.0,0.0,Opal Choate,Caucasian,female,0.0,USA,27.0,94587
10,1.42,3.26,2.4,7.32,3.37,2.91,0.0,57.0,0.3,0.37,2.35,-0.37,-1.24,5.34,Engineering,Ok,Good,1.0,0.0,1.0,Holly Rogers,Caucasian,female,0.0,USA,34.0,94038
11,1.2,2.65,3.1,5.74,2.78,0.85,0.0,41.0,4.0,0.64,2.04,0.97,1.36,8.76,Engineering,Ok,Good,0.0,0.0,0.0,Sarah Martinez,Caucasian,female,0.0,USA,28.0,94542
12,-0.64,2.73,2.7,-2.44,2.0,-2.92,0.0,49.0,2.5,3.03,0.99,-2.67,-3.11,3.06,Engineering,Ok,Bad,0.0,1.0,0.0,Wilma Fink,Caucasian,female,0.0,USA,26.0,94502
13,-0.31,3.03,1.5,1.56,2.54,-1.15,2.0,76.0,1.1,-0.82,0.0,-4.21,-3.97,2.11,Engineering,Ok,Bad,0.0,0.0,0.0,Beverly Robinson,Caucasian,female,0.0,USA,28.0,94960
14,-0.02,3.45,2.8,3.92,3.66,1.5,0.0,25.0,3.7,1.73,0.74,-0.71,-1.0,5.44,Engineering,Very Good,Good,0.0,0.0,0.0,Elaine Burke,Caucasian,female,2.0,USA,28.0,94539
15,0.13,3.1,2.9,4.5,3.68,1.94,0.0,41.0,0.0,-1.68,4.51,4.92,4.23,11.97,Engineering,None,Good,0.0,0.0,0.0,Rebecca Galarza,Caucasian,female,2.0,Australia,30.0,94542
16,0.77,2.38,1.7,7.3,2.99,1.11,0.0,33.0,2.5,-0.99,2.23,-0.69,-1.56,5.01,Engineering,Very Good,Good,1.0,0.0,0.0,Tammy Freiler,Caucasian,female,0.0,USA,31.0,94010
17,-0.16,3.45,2.0,1.7,2.99,0.23,0.0,34.0,4.0,-0.37,1.86,1.42,1.9,9.25,Engineering,Very Good,Good,0.0,0.0,0.0,Christy Spasiano,Caucasian,female,1.0,USA,28.0,94030
18,0.15,2.47,0.8,5.06,3.13,1.54,0.0,4.0,6.3,1.64,2.43,0.81,0.43,7.29,Engineering,Ok,Good,0.0,0.0,0.0,Anita Helbert,Caucasian,female,2.0,USA,33.0,94040
19,-1.06,2.56,2.8,8.17,4.68,2.06,0.0,42.0,5.2,2.92,1.9,-0.02,0.37,7.43,Engineering,Ok,Good,0.0,0.0,0.0,Kathie Keely,Caucasian,female,0.0,Canada,36.0,94605
