,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,0.53,3.69,1.8,6.07,4.49,5.4,0.0,15.0,4.9,1.55,3.3,0.66,0.37,7.62,Quantitative,Very Good,Good,1.0,0.0,0.0,Philip Cook,Asian,male,2.0,USA,33.0,95002
1,-1.3,3.02,2.9,0.2,3.15,-1.57,0.0,56.0,2.3,-0.35,3.0,1.52,0.84,8.02,Engineering,None,Bad,0.0,0.0,0.0,Mitchell Bradley,Asian,male,0.0,USA,26.0,94595
2,-0.66,3.25,0.9,3.69,3.09,-0.6,1.9,11.0,3.3,0.36,2.5,0.42,0.43,7.62,Engineering,None,Bad,0.0,0.0,0.0,Phillip Morris,Asian,male,0.0,USA,33.0,94089
3,-0.08,3.88,1.8,4.21,3.32,0.62,0.0,11.0,6.0,2.55,1.66,-1.98,-1.45,5.58,Engineering,Very Good,Good,0.0,0.0,0.0,Ryan Nelson,Asian,male,0.0,USA,33.0,94089
4,-0.07,2.05,1.9,4.59,2.67,-1.02,0.0,12.0,3.6,0.33,1.67,-1.99,-1.81,5.02,Humanities,Ok,Bad,0.0,0.0,0.0,Philip Portillo,Asian,male,0.0,USA,28.0,94087
5,0.1,3.63,1.6,4.42,4.11,4.03,0.0,50.0,4.2,1.09,1.4,-1.3,-0.08,7.21,Engineering,Very Good,Good,1.0,0.0,0.0,Douglas Mutter,Asian,male,2.0,USA,31.0,94609
6,-0.27,3.15,2.2,4.4,3.73,2.02,0.0,31.0,0.6,-2.06,4.02,3.85,4.02,12.05,Engineering,Very Good,Good,0.0,0.0,0.0,James Shackelford,Asian,male,2.0,USA,27.0,94544
7,0.95,3.41,2.0,7.49,4.45,5.89,0.0,37.0,4.3,1.19,2.38,0.73,0.47,7.48,Engineering,Very Good,Good,0.0,0.0,0.0,Rudy Roberts,Asian,male,2.0,USA,38.0,94545
8,-0.22,2.21,1.6,0.82,1.69,-3.46,0.0,8.0,3.8,0.35,3.55,3.08,2.33,9.63,Quantitative,None,Good,0.0,1.0,1.0,Lawrence Bohman,Asian,male,0.0,USA,25.0,94085
9,-1.04,3.06,3.0,-0.57,3.07,-0.85,0.0,43.0,4.4,1.46,1.35,-1.05,-1.35,5.2,Quantitative,None,Bad,0.0,0.0,0.0,Keith West,Asian,male,0.0,Australia,31.0,94014
10,1.39,2.96,2.8,7.04,4.46,6.8,0.0,28.0,3.4,0.39,2.53,2.31,2.38,9.73,Humanities,Ok,Good,1.0,0.0,0.0,Don Armstrong,Asian,male,0.0,USA,34.0,94402
11,0.36,3.19,2.2,1.15,2.11,-1.88,0.0,27.0,0.0,-3.4,0.89,-3.02,-2.79,3.81,Engineering,Ok,Bad,0.0,0.0,0.0,Michael Dias,Asian,male,2.0,USA,25.0,94070
12,-1.14,3.24,2.2,-1.47,2.39,-2.82,0.0,61.0,0.0,-5.03,1.65,-0.63,-0.54,6.34,Humanities,Ok,Good,0.0,0.0,0.0,Thomas Yin,Asian,male,0.0,China,22.0,94707
13,0.03,3.67,2.4,2.05,2.76,-0.8,0.0,119.0,0.0,-2.71,1.55,0.85,1.59,8.87,Quantitative,Very Good,Bad,0.0,0.0,0.0,Joseph Smith,Asian,male,0.0,USA,31.0,94970
14,0.54,3.63,1.7,5.49,3.8,3.36,0.0,19.0,1.4,-1.7,3.08,0.73,0.6,7.85,Sciences,None,Good,1.0,0.0,0.0,Eric Allen,Asian,male,2.0,USA,33.0,94304
15,-1.17,3.05,1.2,1.31,2.07,-4.56,0.0,61.0,3.0,-0.05,1.44,-0.22,-0.72,5.85,Engineering,Ok,Bad,0.0,1.0,1.0,Jason Johnson,Asian,male,0.0,USA,38.0,94707
16,0.08,2.52,1.9,2.22,2.32,-1.31,0.0,52.0,3.8,0.97,0.35,-4.41,-4.5,1.57,Engineering,Ok,Bad,1.0,0.0,0.0,Bart Paskett,Asian,male,0.0,USA,30.0,94611
17,0.5,4.39,2.4,3.19,3.27,1.12,0.0,64.0,0.0,-3.28,2.47,1.07,0.72,7.73,Engineering,Ok,Good,0.0,0.0,0.0,Matthew Gaughan,Asian,male,0.0,USA,32.0,94525
18,0.29,2.42,3.7,4.19,4.14,4.11,0.0,22.0,3.4,0.23,1.73,-2.02,-1.22,5.86,Engineering,Very Good,Good,1.0,0.0,0.0,Jack Bjornson,Asian,male,1.0,China,29.0,94061
19,0.28,2.93,2.8,2.24,2.89,0.52,0.0,0.0,5.2,1.74,3.01,0.04,0.34,7.92,Engineering,Ok,Good,0.0,0.0,0.0,Dennis Conkel,Asian,male,0.0,USA,35.0,94040
20,0.15,2.03,1.6,2.2,1.89,-2.41,0.0,37.0,3.9,1.22,0.96,-2.32,-3.35,2.53,Engineering,Ok,Bad,0.0,0.0,0.0,Drew Hutson,Asian,male,0.0,USA,30.0,94545
21,-0.48,3.17,2.1,2.89,3.22,-0.04,0.0,37.0,4.4,1.32,0.08,-4.37,-3.12,3.54,Sciences,Ok,Good,1.0,0.0,0.0,Kevin Simmons,Asian,male,0.0,USA,27.0,94545
22,-0.85,2.9,1.8,4.28,2.71,-2.88,0.0,44.0,5.3,2.18,3.64,3.16,2.64,10.11,Engineering,Ok,Good,0.0,1.0,0.0,Harold Williams,Asian,male,0.0,USA,29.0,94131
23,-0.9,3.22,2.1,1.39,3.06,-0.99,0.0,101.0,2.3,-0.16,3.7,3.91,3.21,10.73,Quantitative,Ok,Good,0.0,0.0,0.0,Chad Barrett,Asian,male,0.0,USA,24.0,95620
24,-1.12,2.7,2.1,2.14,2.44,-3.69,0.0,45.0,5.1,1.96,4.4,5.54,4.63,12.4,Engineering,Very Good,Bad,0.0,1.0,0.0,John Mclellan,Asian,male,0.0,USA,30.0,94105
25,-0.71,2.35,2.1,3.1,2.25,-3.68,0.0,52.0,2.3,-0.67,1.88,0.88,1.68,9.06,Engineering,Ok,Bad,0.0,1.0,0.0,Robert Hunter,Asian,male,0.0,USA,30.0,94611
26,-0.96,2.87,1.1,1.06,2.31,-3.08,0.0,30.0,3.2,0.17,1.54,-1.09,-1.04,5.9,Sciences,Ok,Good,0.0,1.0,0.0,Chris Lansdale,Asian,male,0.0,USA,27.0,94587
27,0.44,2.13,1.5,0.05,1.36,-2.91,0.0,19.0,2.4,-0.59,4.08,2.11,1.29,8.84,Quantitative,Ok,Bad,1.0,1.0,0.0,William Whitmire,Asian,male,0.0,USA,28.0,94304
28,0.3,2.75,1.8,3.0,2.34,-1.22,0.0,13.0,2.5,-0.42,3.24,3.7,4.08,12.07,Engineering,None,Good,0.0,0.0,0.0,Gregory Andujar,Asian,male,0.0,USA,26.0,94022
29,-0.19,2.71,1.4,2.0,1.97,-3.05,0.0,4.0,2.2,-0.76,2.23,1.78,1.11,8.05,Sciences,Ok,Bad,0.0,1.0,0.0,Michael Irons,Asian,male,0.0,China,25.0,94040
30,0.6,2.83,2.0,7.35,3.45,1.79,0.0,56.0,1.1,-1.31,2.16,-0.13,-0.5,6.41,Quantitative,Very Good,Good,0.0,0.0,0.0,Jeffrey Miller,Asian,male,0.0,Australia,33.0,94595
31,0.94,3.21,1.3,6.07,2.57,-0.01,0.0,9.0,3.0,-0.07,1.56,-0.85,-0.79,5.97,Quantitative,None,Good,0.0,0.0,0.0,Danny Bise,Asian,male,0.0,China,37.0,94085
32,0.26,3.69,0.8,9.63,4.03,2.59,1.8,44.0,2.2,-0.84,0.99,-2.09,-1.07,5.96,Quantitative,Very Good,Good,0.0,1.0,0.0,Levi Chattin,Asian,male,2.0,China,36.0,94131
33,-1.03,2.97,1.3,4.87,3.04,-2.03,0.0,42.0,2.8,-0.16,1.58,-1.8,-1.75,5.05,Engineering,Ok,Good,0.0,1.0,0.0,Robert Green,Asian,male,0.0,USA,28.0,94605
34,-0.29,2.75,1.9,3.32,3.43,1.45,0.0,69.0,0.0,-3.44,3.79,2.03,1.82,9.46,Quantitative,Very Good,Good,0.0,0.0,0.0,Nicholas Porter,Asian,male,0.0,China,28.0,94510
35,-1.22,2.94,0.0,2.83,2.08,-4.68,0.0,29.0,0.0,-3.95,1.47,-1.43,-1.54,5.07,Engineering,None,Good,0.0,1.0,1.0,John Bryant,Asian,male,0.0,USA,33.0,94560
36,-0.0,3.34,1.6,8.32,3.8,1.37,0.0,33.0,3.5,0.45,0.0,-4.17,-4.05,1.89,None,Ok,Good,1.0,0.0,0.0,Damon Smith,Asian,male,0.0,USA,37.0,94010
37,0.18,2.72,1.6,3.01,1.84,-3.27,0.0,57.0,0.0,-3.12,2.9,2.57,2.0,9.21,Engineering,Ok,Bad,1.0,1.0,0.0,Phillip Golliday,Asian,male,0.0,USA,23.0,94038
38,0.45,2.97,2.4,1.79,3.16,2.21,0.0,9.0,2.1,-1.13,1.54,0.27,-0.28,6.36,Engineering,Very Good,Good,1.0,1.0,0.0,George Joyce,Asian,male,2.0,USA,29.0,94085
