,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,0.57,2.82,2.1,4.08,2.56,-0.21,0.0,34.0,6.0,2.79,1.33,-1.81,-1.3,5.65,Engineering,None,Good,0.0,0.0,0.0,Karen Dawson,African-American,female,0.0,USA,38.0,94030
1,0.72,2.91,3.3,6.73,4.19,4.5,0.0,2.0,6.4,2.95,0.33,-2.82,-2.87,3.44,Engineering,Ok,Good,0.0,1.0,0.0,Rebecca Flath,African-American,female,2.0,USA,31.0,94040
2,-1.33,2.58,3.3,1.07,3.08,-1.87,0.0,29.0,7.3,3.92,1.41,-0.97,-1.41,5.05,Quantitative,None,Good,0.0,0.0,0.0,Lois Johnson,African-American,female,0.0,USA,30.0,94560
3,0.85,3.12,1.7,6.05,3.25,2.17,0.0,32.0,1.5,-1.19,1.99,-1.03,-0.39,6.76,Engineering,None,Good,0.0,0.0,0.0,Clara Glover,African-American,female,2.0,USA,31.0,94544
4,0.51,3.22,2.6,5.38,3.09,0.34,0.7,33.0,0.7,-1.96,3.05,1.04,0.87,8.22,Humanities,None,Good,0.0,1.0,0.0,Amy Aquil,African-American,female,0.0,USA,26.0,94010
5,0.84,3.06,1.9,5.34,3.38,2.76,0.0,15.0,0.0,-2.96,0.99,-1.09,-0.57,6.33,Engineering,Very Good,Good,0.0,0.0,0.0,Linda Hallaway,African-American,female,2.0,USA,26.0,95002
6,0.04,2.46,1.3,7.67,2.5,-2.2,0.0,53.0,3.2,0.21,2.11,-0.13,0.33,7.56,Humanities,None,Good,0.0,0.0,0.0,Elnora Wilson,African-American,female,0.0,USA,33.0,94549
7,-0.5,3.12,2.3,-0.61,2.4,-1.89,1.5,16.0,2.3,-1.02,1.41,-0.51,-0.55,6.1,Humanities,Ok,Bad,0.0,0.0,0.0,Robin Sevigny,African-American,female,0.0,USA,28.0,95134
8,-0.54,3.22,3.4,7.38,4.44,1.99,3.4,40.0,5.5,2.38,3.44,3.43,3.16,10.66,Quantitative,Ok,Good,0.0,0.0,0.0,Wilhelmina Spinney,African-American,female,2.0,USA,36.0,94603
9,-1.28,2.03,1.8,1.45,1.3,-7.45,0.0,22.0,3.4,0.24,2.72,0.96,1.21,8.7,Sciences,None,Bad,0.0,1.0,1.0,Rosemary Mchenry,African-American,female,0.0,USA,27.0,94061
