,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,-0.63,1.88,1.4,3.43,1.73,-5.0,0.0,89.0,3.7,0.99,3.77,2.81,1.49,8.57,Engineering,None,Bad,0.0,1.0,1.0,Christopher Clark,African-American,male,0.0,USA,29.0,94559
1,0.47,2.78,1.7,6.17,3.12,0.91,0.0,43.0,0.0,-2.74,3.01,1.37,1.3,8.68,Engineering,None,Good,0.0,0.0,0.0,James Crawford,African-American,male,2.0,USA,28.0,94014
2,-0.83,3.05,2.6,0.35,1.98,-4.82,5.2,21.0,9.4,5.46,0.0,-4.21,-4.32,1.48,Humanities,None,Good,0.0,1.0,1.0,Robert Williams,African-American,male,0.0,USA,27.0,94538
3,-0.64,2.17,1.9,2.89,1.87,-4.69,2.1,9.0,3.5,0.25,0.61,-1.72,-1.23,5.48,Humanities,Ok,Bad,0.0,1.0,0.0,Virgil Hannan,African-American,male,0.0,USA,28.0,94085
4,0.12,3.09,2.0,3.0,3.12,1.14,0.0,46.0,1.6,-1.16,2.65,2.12,1.81,9.0,Engineering,Very Good,Good,0.0,0.0,0.0,Ross Lawrence,African-American,male,2.0,USA,26.0,94019
5,-0.14,2.41,2.1,5.44,3.2,0.15,1.9,37.0,3.0,0.22,2.22,-0.31,-0.27,6.81,Quantitative,Ok,Good,0.0,0.0,0.0,Eddie Mcfarlane,African-American,male,2.0,USA,32.0,94545
6,0.25,3.23,3.1,0.4,2.11,-2.15,0.0,34.0,2.1,-0.69,1.38,-0.0,0.17,7.21,Quantitative,None,Bad,0.0,0.0,0.0,Paul Bobek,African-American,male,0.0,USA,26.0,94030
7,-0.06,2.88,2.5,4.08,3.11,0.2,0.0,17.0,0.0,-3.36,2.59,1.42,0.54,7.42,Engineering,Ok,Good,0.0,0.0,0.0,Timothy Cooper,African-American,male,0.0,USA,26.0,94301
8,-0.72,1.89,1.2,2.89,1.16,-6.9,0.0,72.0,3.1,0.2,0.0,-4.03,-3.75,2.35,Engineering,None,Good,0.0,1.0,1.0,Darryl Martin,African-American,male,0.0,USA,25.0,94572
9,0.65,2.25,0.6,5.37,3.27,3.19,0.0,6.0,6.4,2.81,1.1,-2.19,-1.59,5.29,Engineering,Very Good,Good,1.0,0.0,0.0,James Stevens,African-American,male,2.0,USA,30.0,94043
10,-1.14,2.95,1.2,2.31,2.46,-3.44,0.0,8.0,6.5,2.97,2.41,1.33,0.59,7.42,Sciences,None,Bad,0.0,1.0,0.0,Tyler Shea,African-American,male,0.0,USA,24.0,94085
11,-0.51,3.25,2.2,2.88,3.41,0.68,0.0,11.0,1.3,-1.87,0.69,-0.52,-0.21,6.5,Sciences,Very Good,Good,0.0,0.0,0.0,Charles Boyd,African-American,male,0.0,USA,27.0,94089
12,0.54,3.13,3.3,5.73,4.29,4.6,0.0,48.0,1.7,-1.04,3.03,2.73,3.37,11.21,Quantitative,None,Good,1.0,0.0,0.0,Robert Adams,African-American,male,2.0,USA,29.0,94109
13,0.58,3.44,2.5,6.21,3.48,1.42,4.2,20.0,7.4,3.56,1.57,-0.21,-0.68,5.87,Engineering,Ok,Good,0.0,0.0,0.0,Gregory Foster,African-American,male,2.0,Canada,32.0,94025
14,-0.28,2.98,1.9,2.5,2.88,-0.32,0.0,2.0,2.9,-0.34,0.73,-1.97,-1.34,5.42,Engineering,None,Good,0.0,0.0,0.0,William Atkinson,African-American,male,0.0,USA,26.0,94040
15,-1.42,2.31,0.4,0.89,0.84,-8.61,0.0,24.0,3.5,0.44,1.46,0.51,0.45,7.3,Engineering,None,Good,0.0,0.0,0.0,Kyle Toohey,African-American,male,0.0,USA,25.0,94027
16,-0.11,3.44,2.7,4.89,3.56,0.79,0.0,0.0,6.7,3.4,2.39,-0.07,0.62,8.27,Engineering,Very Good,Good,0.0,0.0,1.0,Gary Gogan,African-American,male,1.0,Canada,31.0,94040
17,-0.75,2.78,2.7,0.51,2.31,-3.16,0.0,43.0,6.6,3.49,2.11,-1.22,-1.57,5.27,Engineering,Ok,Good,1.0,0.0,0.0,David Cummings,African-American,male,1.0,USA,21.0,94014
18,0.52,2.44,2.1,2.53,2.49,0.09,1.5,63.0,2.2,-0.26,2.13,-0.33,-0.55,6.38,Quantitative,Very Good,Good,0.0,0.0,0.0,Mark Morris,African-American,male,1.0,USA,29.0,94801
19,0.14,3.89,1.4,5.12,3.65,2.15,1.4,13.0,1.8,-1.08,0.5,-1.49,-1.43,4.98,Quantitative,Very Good,Good,0.0,0.0,0.0,David Martinez,African-American,male,1.0,Canada,30.0,94022
20,0.01,3.4,1.7,1.36,1.91,-3.29,3.4,12.0,6.0,2.67,0.9,-2.56,-2.27,4.2,Engineering,None,Good,0.0,0.0,0.0,Donald Volz,African-American,male,1.0,USA,28.0,94087
21,-0.89,2.76,0.8,1.57,1.39,-6.12,0.0,31.0,3.9,0.79,1.53,-0.9,-0.83,5.95,Humanities,Ok,Good,0.0,0.0,0.0,Dennis Murphy,African-American,male,1.0,USA,25.0,94544
22,0.58,3.02,2.2,4.85,3.14,1.08,0.0,65.0,0.0,-3.5,2.77,2.16,1.95,9.3,Engineering,Ok,Good,0.0,0.0,0.0,Kenneth Griffin,African-American,male,1.0,USA,27.0,94556
23,0.26,2.52,1.1,1.77,1.76,-2.39,0.0,92.0,2.4,-0.28,2.7,1.16,2.01,9.74,Engineering,None,Good,0.0,0.0,0.0,Herbert Adcock,African-American,male,1.0,USA,22.0,94946
24,1.02,2.7,2.9,4.28,2.96,1.51,0.0,5.0,5.1,1.38,3.16,4.76,3.78,10.92,Engineering,Ok,Good,0.0,1.0,0.0,Richard Johnson,African-American,male,1.0,USA,30.0,94043
25,-0.01,3.04,2.0,2.12,2.49,-1.24,0.0,12.0,4.5,1.08,1.97,-0.03,0.09,7.27,Sciences,None,Bad,0.0,0.0,0.0,Timothy Biros,African-American,male,1.0,USA,23.0,94087
26,-0.6,3.62,2.8,-0.03,2.81,-1.66,0.0,29.0,2.6,-0.56,0.15,-1.81,-1.17,5.4,Humanities,Ok,Bad,1.0,0.0,0.0,Dewayne Baker,African-American,male,1.0,USA,21.0,94560
27,0.43,2.98,2.7,5.09,3.54,2.24,0.0,35.0,0.0,-3.38,2.87,0.6,0.22,7.31,Humanities,Very Good,Good,1.0,0.0,0.0,Arthur Gutierrez,African-American,male,1.0,USA,30.0,94566
28,-0.81,2.96,1.8,3.29,2.83,-1.94,1.8,37.0,2.9,0.11,2.96,2.24,1.59,8.66,Quantitative,None,Bad,1.0,0.0,0.0,Raymond Smith,African-American,male,1.0,USA,29.0,94545
29,1.3,3.48,3.2,6.38,4.2,5.47,2.3,72.0,3.5,0.73,4.34,1.17,1.32,9.21,Humanities,Very Good,Good,0.0,0.0,0.0,Bradley Holmes,African-American,male,2.0,USA,34.0,94572
30,-0.12,2.66,2.7,2.91,2.62,-1.45,0.0,44.0,0.8,-2.01,1.51,-1.52,-1.43,5.29,Engineering,None,Bad,0.0,0.0,0.0,Samuel Helms,African-American,male,0.0,USA,24.0,94131
31,1.73,3.32,3.4,6.64,3.72,4.35,0.0,13.0,4.2,0.87,1.93,-0.43,0.26,7.49,Engineering,Very Good,Good,1.0,0.0,0.0,Julio Mccolpin,African-American,male,2.0,USA,32.0,94022
32,-0.42,2.32,1.6,0.42,2.06,-2.55,0.3,33.0,0.1,-2.53,1.18,-2.09,-1.3,5.79,Engineering,Very Good,Good,0.0,0.0,0.0,Joseph Gauthier,African-American,male,0.0,USA,23.0,94010
33,0.14,2.85,2.1,4.51,2.34,-2.5,0.0,52.0,6.7,3.29,1.38,-0.41,-0.87,5.73,Quantitative,Ok,Bad,0.0,0.0,0.0,Alan Brevig,African-American,male,0.0,USA,27.0,94611
34,0.25,1.89,1.5,5.84,2.37,-1.64,0.0,62.0,0.0,-4.26,2.52,0.02,-0.33,6.64,Engineering,Ok,Good,1.0,0.0,0.0,Fernando Doherty,African-American,male,0.0,USA,27.0,94564
35,-0.94,2.15,1.2,2.64,2.2,-3.55,0.0,4.0,7.3,3.72,0.98,-1.37,-1.83,4.52,Quantitative,Very Good,Good,0.0,0.0,0.0,Jose Anderson,African-American,male,0.0,USA,23.0,94040
36,-0.05,2.95,1.0,6.42,2.53,-2.14,0.0,23.0,5.5,2.33,0.35,-3.03,-3.39,2.56,Engineering,None,Bad,0.0,0.0,0.0,Richard Spencer,African-American,male,0.0,USA,28.0,94028
37,1.72,3.28,3.3,8.73,4.94,8.28,0.0,49.0,1.4,-1.37,1.72,-0.79,-1.64,4.78,Quantitative,Ok,Good,1.0,0.0,0.0,Ray Melson,African-American,male,2.0,USA,34.0,94502
38,-0.25,3.3,1.6,7.2,3.5,0.3,2.8,35.0,4.1,1.22,3.73,2.88,2.95,10.76,Engineering,Very Good,Good,0.0,1.0,0.0,Claude Ikenberry,African-American,male,0.0,USA,32.0,94566
39,1.08,2.73,2.7,3.17,2.5,0.58,0.0,84.0,0.0,-3.3,2.23,0.83,0.78,7.9,Sciences,Very Good,Good,0.0,1.0,0.0,Robert Barr,African-American,male,0.0,USA,25.0,94503
40,-0.25,3.2,2.2,5.84,3.3,-0.23,0.0,27.0,3.4,0.3,1.91,-0.22,0.7,8.19,Engineering,None,Bad,0.0,0.0,0.0,Earl Snyder,African-American,male,0.0,USA,32.0,94070
41,0.89,3.73,2.4,10.64,5.18,7.08,2.4,39.0,3.7,0.62,2.48,-1.14,-0.81,6.41,Engineering,Very Good,Good,1.0,0.0,0.0,Don Blair,African-American,male,2.0,USA,33.0,94578
