,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,0.51,3.1,1.9,4.29,2.86,0.55,0.0,49.0,2.0,-0.53,0.78,-2.12,-1.47,5.3,Quantitative,Ok,Good,0.0,0.0,0.0,Colleen Chavez,Hispanic,female,0.0,USA,25.0,94502
1,-0.16,3.34,1.7,4.03,3.3,0.78,0.0,58.0,5.8,2.8,3.18,0.16,-0.25,6.85,Quantitative,Ok,Good,0.0,0.0,0.0,Linda Mars,Hispanic,female,0.0,USA,27.0,94720
2,-1.85,2.52,2.3,-2.24,1.73,-6.29,0.0,18.0,5.4,1.76,0.28,-3.53,-4.01,1.83,Engineering,Ok,Good,0.0,1.0,1.0,Rita Yu,Hispanic,female,0.0,USA,20.0,95035
3,1.09,3.09,2.3,5.32,2.89,1.17,0.0,0.0,4.5,1.38,1.13,0.11,0.21,6.94,Sciences,Ok,Good,0.0,0.0,0.0,Marilyn Gilbert,Hispanic,female,2.0,Australia,26.0,94040
4,-0.32,3.87,2.9,3.66,3.36,-0.28,0.0,27.0,7.3,3.79,2.1,-0.23,0.48,7.85,Quantitative,None,Bad,0.0,0.0,0.0,Olive Camper,Hispanic,female,0.0,Australia,28.0,94070
5,0.15,2.59,2.0,3.7,2.88,0.22,0.0,17.0,5.2,1.89,3.04,1.52,1.9,9.64,Sciences,Very Good,Good,0.0,0.0,0.0,Andrea Bleich,Hispanic,female,0.0,USA,29.0,94301
6,-0.57,3.77,2.2,1.98,3.02,-1.1,0.0,40.0,3.3,0.31,0.7,-1.88,-2.5,3.52,Quantitative,None,Bad,0.0,0.0,0.0,Marie Heck,Hispanic,female,0.0,USA,26.0,94603
7,-0.82,3.53,0.3,2.99,2.27,-3.44,0.0,52.0,2.8,-0.08,1.16,-1.72,-0.45,6.91,Engineering,None,Good,0.0,1.0,0.0,Charlene Mason,Hispanic,female,0.0,USA,24.0,94611
8,0.52,3.13,2.4,4.36,3.09,1.01,0.0,21.0,4.3,0.75,1.73,0.6,0.84,8.01,Engineering,Very Good,Good,0.0,0.0,0.0,Willie Diederich,Hispanic,female,1.0,USA,27.0,94538
9,-2.17,1.9,0.0,0.27,0.63,-10.36,0.0,12.0,4.0,0.48,0.67,-0.27,-0.85,5.34,Quantitative,Ok,Bad,0.0,1.0,1.0,Daisy Cook,Hispanic,female,1.0,USA,21.0,94087
10,-0.7,3.23,2.2,2.34,3.45,0.59,0.0,65.0,2.4,-0.37,2.14,-0.04,0.58,7.99,Quantitative,Ok,Good,0.0,0.0,0.0,Marcella Bartley,Hispanic,female,1.0,USA,25.0,94556
11,-0.98,3.69,2.3,-1.23,2.86,-1.22,0.0,63.0,2.6,0.03,0.76,-2.91,-3.03,3.31,Engineering,None,Good,0.0,0.0,0.0,Sylvia Goldbeck,Hispanic,female,1.0,Mexico,25.0,94801
12,0.24,3.7,4.0,3.43,4.43,4.4,0.0,34.0,4.1,1.0,0.0,-5.2,-4.28,2.09,Humanities,Ok,Good,0.0,0.0,0.0,Brenda Smolder,Hispanic,female,1.0,USA,29.0,94030
13,0.33,2.6,3.0,2.29,2.82,0.3,0.0,29.0,2.3,-0.44,0.42,-1.66,-0.84,5.89,Engineering,None,Good,0.0,0.0,0.0,Thelma Lalinde,Hispanic,female,1.0,USA,24.0,94560
14,0.75,3.47,1.9,5.07,3.58,3.36,0.0,33.0,4.3,1.37,0.96,-2.45,-2.33,4.21,Engineering,Ok,Good,1.0,1.0,0.0,Nancy Manning,Hispanic,female,2.0,Australia,29.0,94010
15,-0.08,2.43,1.9,4.19,2.99,0.07,2.9,10.0,5.0,1.54,0.62,-2.76,-2.4,4.17,Humanities,None,Good,1.0,0.0,0.0,Shannon Titcomb,Hispanic,female,0.0,USA,28.0,94085
16,1.02,3.09,3.3,6.87,4.18,4.91,0.0,46.0,6.7,3.49,1.66,0.1,-0.45,6.3,Engineering,Ok,Good,1.0,0.0,0.0,Dorothy Thompson,Hispanic,female,2.0,USA,27.0,94019
17,-0.16,3.41,3.3,3.27,3.66,1.45,0.0,55.0,4.0,1.03,2.77,0.95,0.64,7.8,Humanities,Very Good,Bad,0.0,0.0,0.0,Robin Hutchins,Hispanic,female,2.0,USA,25.0,94523
18,-0.21,2.97,2.8,2.54,2.54,-2.17,0.0,18.0,7.7,3.59,2.43,1.65,1.0,7.85,Engineering,Very Good,Good,1.0,0.0,0.0,Hannah Carew,Hispanic,female,0.0,USA,25.0,95035
19,1.29,3.38,2.0,5.1,3.87,5.39,0.0,50.0,1.8,-1.08,2.37,-0.15,-0.07,7.09,Quantitative,Very Good,Good,1.0,0.0,0.0,Phyllis Myers,Hispanic,female,2.0,USA,27.0,94609
