,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,-1.19,2.79,1.3,0.11,2.62,-1.99,0.0,19.0,2.2,-1.07,2.09,0.67,0.57,7.69,Engineering,Ok,Good,0.0,0.0,0.0,Carolyn Hairston,Caucasian,female,0.0,USA,24.0,94304
1,0.34,3.51,2.1,3.9,3.14,1.1,0.0,5.0,3.5,0.1,2.86,0.8,0.66,7.95,Sciences,Very Good,Good,0.0,0.0,0.0,Joanne Eberhardt,Caucasian,female,0.0,USA,26.0,94043
2,-1.22,2.45,3.0,1.44,2.73,-2.88,0.0,35.0,3.2,0.31,0.87,-1.17,-1.17,5.26,Quantitative,None,Good,0.0,0.0,0.0,Caroline Goode,Caucasian,female,0.0,USA,22.0,94566
3,-0.12,3.61,2.3,6.48,3.69,0.82,0.0,26.0,3.5,0.61,1.48,0.23,-0.71,5.63,Quantitative,Very Good,Good,0.0,0.0,0.0,Lisa Knerr,Caucasian,female,0.0,USA,28.0,94403
4,-0.45,3.32,1.2,0.29,2.34,-1.83,0.0,20.0,3.6,0.32,2.12,1.1,1.22,8.41,Engineering,None,Bad,0.0,0.0,0.0,Babette Spencer,Caucasian,female,0.0,USA,27.0,94025
5,-0.21,2.23,2.9,4.72,2.97,-0.92,2.7,35.0,4.7,1.76,1.26,-0.26,-0.12,6.72,Sciences,None,Good,0.0,0.0,0.0,Rosa Williams,Caucasian,female,0.0,USA,27.0,94566
6,0.65,3.15,3.1,6.45,4.09,3.94,0.0,7.0,5.7,2.31,3.3,1.25,0.98,8.46,Sciences,Ok,Good,1.0,0.0,0.0,Sheila Logue,Caucasian,female,2.0,USA,29.0,94043
7,-1.1,2.79,1.8,-0.37,2.58,-2.19,0.0,55.0,0.1,-2.57,1.2,-1.98,-1.7,5.08,Humanities,None,Good,0.0,0.0,0.0,Lise Whitten,Caucasian,female,0.0,USA,24.0,94523
8,0.9,3.69,2.3,5.67,4.58,6.79,0.0,37.0,3.8,0.58,0.0,-5.61,-5.17,0.89,Engineering,Ok,Good,1.0,0.0,0.0,Myrtle Gonzalez,Caucasian,female,2.0,USA,27.0,94545
9,1.17,3.16,1.6,8.71,4.2,5.37,0.0,48.0,0.9,-1.79,1.32,-0.1,-0.56,6.0,Sciences,Very Good,Good,1.0,0.0,0.0,Susana Howard,Caucasian,female,2.0,USA,32.0,94109
10,-0.46,2.67,2.2,1.35,2.39,-2.3,0.0,31.0,0.5,-2.42,3.24,1.72,1.18,8.6,Engineering,None,Bad,1.0,0.0,0.0,Edith Reynolds,Caucasian,female,0.0,USA,28.0,94544
11,0.29,3.05,2.3,4.1,3.49,2.15,0.0,36.0,3.7,0.86,4.34,4.01,3.12,10.72,Engineering,Very Good,Good,0.0,0.0,0.0,Colette Boykins,Caucasian,female,2.0,USA,27.0,94588
12,0.04,3.19,2.8,1.81,3.24,1.15,0.0,4.0,2.9,-0.28,1.38,-1.27,-1.18,5.61,Engineering,None,Good,0.0,0.0,0.0,Gena Watson,Caucasian,female,0.0,USA,25.0,94040
13,0.44,3.43,2.6,8.39,3.94,2.24,0.0,22.0,0.9,-1.88,2.83,2.0,1.91,9.23,Humanities,Very Good,Good,0.0,0.0,0.0,Henrietta Brandon,Caucasian,female,2.0,USA,30.0,94061
14,-0.05,2.84,1.0,0.38,1.78,-2.48,0.0,77.0,1.3,-1.02,2.93,1.69,1.1,8.2,Humanities,Very Good,Bad,1.0,0.0,0.0,Susan Hooser,Caucasian,female,0.0,Australia,26.0,94945
15,-0.22,2.41,2.6,0.01,2.05,-2.64,0.0,45.0,2.9,0.21,1.65,-0.44,0.64,8.11,Humanities,None,Good,0.0,0.0,0.0,Brianna Husted,Caucasian,female,0.0,USA,25.0,94105
16,-0.88,2.51,2.0,-0.47,2.52,-1.67,0.0,15.0,4.7,1.49,3.13,0.12,-0.79,6.08,Engineering,Ok,Good,0.0,0.0,0.0,Angela Dowling,Caucasian,female,0.0,USA,24.0,95002
17,-0.72,3.12,0.4,3.33,2.25,-3.22,0.0,45.0,3.1,0.25,0.93,-1.37,-1.24,5.42,Quantitative,Ok,Good,0.0,0.0,0.0,Miriam Brooks,Caucasian,female,0.0,Australia,29.0,94105
18,0.48,2.86,2.1,4.54,2.6,-0.56,0.0,19.0,2.7,-0.39,1.97,0.21,-0.15,6.57,Engineering,None,Bad,0.0,0.0,0.0,Melanie Smith,Caucasian,female,0.0,USA,27.0,94304
19,0.83,2.82,2.0,8.47,3.79,3.11,0.0,35.0,0.0,-2.79,2.92,3.37,2.37,9.32,Engineering,Very Good,Good,1.0,0.0,0.0,Christen Crane,Caucasian,female,2.0,USA,30.0,94566
20,1.12,2.94,1.5,4.66,2.99,2.56,0.0,32.0,4.9,1.51,1.05,-1.06,-1.18,5.38,Quantitative,None,Good,1.0,0.0,0.0,Blanche Regan,Caucasian,female,2.0,USA,26.0,94544
21,-1.03,3.5,0.1,3.04,2.52,-2.85,0.0,20.0,2.5,-0.46,3.07,0.87,1.13,8.69,Quantitative,None,Bad,0.0,0.0,0.0,Jill Hales,Caucasian,female,0.0,Canada,27.0,94025
22,-0.35,3.39,2.3,4.7,3.28,-0.32,1.1,38.0,1.5,-1.34,2.42,-1.08,-2.45,3.82,Quantitative,None,Bad,0.0,0.0,0.0,Anita Bourque,Caucasian,female,0.0,USA,29.0,94586
23,0.63,3.69,2.8,7.72,3.92,2.53,0.0,49.0,5.0,1.79,1.5,-1.03,-0.35,6.81,Quantitative,None,Good,0.0,0.0,0.0,Marie Dodds,Caucasian,female,2.0,USA,32.0,94502
24,1.22,2.25,3.0,4.71,3.15,2.7,0.0,36.0,3.4,0.37,3.21,2.1,1.52,8.71,Engineering,None,Good,0.0,0.0,0.0,Janet Brown,Caucasian,female,2.0,USA,26.0,94588
25,-1.15,2.6,2.9,-0.17,2.39,-3.46,0.0,46.0,5.5,2.16,2.21,0.39,0.74,7.95,Humanities,Ok,Bad,0.0,0.0,0.0,Louise Thomas,Caucasian,female,0.0,USA,27.0,94019
26,-0.47,2.71,2.5,4.08,2.64,-2.39,0.0,36.0,5.4,2.16,0.48,-3.87,-3.34,3.16,Engineering,None,Bad,0.0,0.0,0.0,Ellen Kress,Caucasian,female,0.0,USA,31.0,94588
27,-0.89,3.51,1.6,2.25,2.91,-1.6,0.0,13.0,5.2,1.65,1.99,-0.25,-0.18,6.9,Quantitative,None,Bad,0.0,0.0,0.0,Pamela Long,Caucasian,female,0.0,USA,25.0,94022
28,-0.37,2.84,2.2,4.96,3.61,1.12,0.0,4.0,6.0,2.7,0.66,-3.82,-3.1,3.51,Quantitative,Ok,Good,0.0,0.0,0.0,Janet Burton,Caucasian,female,0.0,USA,28.0,94040
29,0.53,3.78,1.9,7.64,4.57,5.53,0.0,8.0,3.6,0.64,1.6,0.45,0.52,7.43,Sciences,None,Good,1.0,1.0,0.0,Susan Theel,Caucasian,female,2.0,USA,29.0,94085
30,-0.71,2.93,1.1,2.54,2.27,-3.16,0.0,9.0,5.5,1.73,2.35,1.05,0.14,6.82,Sciences,Very Good,Good,0.0,0.0,0.0,Theresa Rodriguez,Caucasian,female,0.0,USA,29.0,94085
31,-0.07,3.2,2.8,4.22,3.1,-0.61,0.0,67.0,0.0,-2.42,1.17,-0.17,-0.22,6.42,Engineering,Ok,Good,0.0,0.0,0.0,Wanda Lam,Caucasian,female,0.0,USA,28.0,94598
32,0.17,3.0,3.4,0.61,3.08,1.24,0.0,41.0,2.6,-0.55,2.39,0.65,0.23,7.15,Engineering,Ok,Good,0.0,0.0,0.0,Rose Pride,Caucasian,female,0.0,USA,22.0,94542
33,0.89,3.91,2.5,3.75,4.06,5.11,0.0,10.0,4.8,1.38,2.6,1.32,1.1,8.34,Engineering,Ok,Good,1.0,0.0,0.0,Dana Hackathorn,Caucasian,female,2.0,Canada,25.0,94085
34,0.07,3.08,0.2,6.87,3.12,0.7,0.0,14.0,4.7,1.47,2.43,-0.94,-1.09,5.91,Engineering,Ok,Good,1.0,0.0,0.0,Patti Lavoy,Caucasian,female,0.0,USA,32.0,95002
35,0.34,3.49,1.6,7.32,3.71,2.1,0.0,28.0,6.9,3.04,2.48,0.79,0.81,8.02,Quantitative,Ok,Good,0.0,0.0,0.0,Linda Watson,Caucasian,female,2.0,USA,29.0,94402
36,-0.1,3.44,1.5,4.65,3.9,3.03,0.0,54.0,0.8,-1.91,1.6,-0.01,-0.16,6.54,Quantitative,Very Good,Good,0.0,0.0,0.0,Lisa Harcar,Caucasian,female,2.0,USA,28.0,94121
37,0.57,3.26,1.8,7.58,3.7,2.51,0.0,62.0,0.0,-4.16,2.82,-0.04,-0.97,5.78,Humanities,None,Good,0.0,0.0,0.0,Lucy Hansen,Caucasian,female,2.0,USA,31.0,94564
38,-0.12,3.36,2.2,3.32,2.98,-0.62,0.0,26.0,1.4,-1.5,1.56,-1.31,-0.8,6.25,Engineering,None,Bad,0.0,0.0,0.0,Jennifer Alix,Caucasian,female,1.0,USA,29.0,94403
39,-0.9,1.9,1.5,0.78,1.81,-4.3,0.0,62.0,5.9,2.98,2.69,1.95,1.45,8.57,Engineering,None,Good,0.0,0.0,0.0,Darlene Lopez,Caucasian,female,1.0,USA,21.0,94564
40,-0.29,2.6,0.9,6.27,3.18,0.07,0.0,17.0,0.0,-3.19,2.68,1.62,0.89,7.93,Quantitative,Very Good,Good,0.0,0.0,0.0,Julia Mendez,Caucasian,female,1.0,USA,28.0,94301
41,-0.53,3.61,0.4,4.22,3.19,0.1,0.0,31.0,4.7,1.55,1.91,-0.48,-0.4,6.55,Engineering,Very Good,Good,0.0,0.0,0.0,Anna Mendoza,Caucasian,female,1.0,Australia,27.0,94544
42,0.93,2.91,4.4,3.94,3.27,1.74,0.0,7.0,3.8,0.41,1.43,-1.94,-1.84,4.9,Quantitative,Ok,Good,0.0,0.0,0.0,Janet Yoder,Caucasian,female,1.0,USA,27.0,94043
43,-0.32,2.45,1.8,7.65,3.26,-0.69,0.0,14.0,7.2,3.41,1.25,-2.31,-1.94,4.79,Engineering,Ok,Bad,0.0,0.0,0.0,Ofelia Hodges,Caucasian,female,1.0,USA,29.0,95002
44,-0.63,2.04,1.0,1.56,1.35,-5.62,0.0,22.0,4.7,1.3,1.85,-0.5,0.16,7.45,Quantitative,Ok,Good,0.0,1.0,1.0,Victoria Petterson,Caucasian,female,1.0,USA,23.0,94061
45,-0.68,3.0,1.6,-0.34,1.9,-3.65,0.0,52.0,0.0,-2.6,1.53,-0.7,0.3,7.57,Sciences,Ok,Good,0.0,0.0,0.0,Mary Hall,Caucasian,female,1.0,USA,23.0,94611
46,-0.61,2.71,0.8,2.54,2.57,-1.48,0.0,31.0,0.0,-2.86,1.27,-2.18,-2.12,4.51,Engineering,None,Good,0.0,0.0,0.0,Linda Harvey,Caucasian,female,1.0,USA,27.0,94544
47,0.15,2.83,2.6,0.99,2.24,-1.68,0.0,73.0,3.1,0.21,0.0,-4.8,-4.25,1.9,Engineering,Ok,Bad,0.0,0.0,0.0,Patricia Gonzalez,Caucasian,female,1.0,USA,23.0,94591
