,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
0,0.45,3.37,2.9,7.86,4.03,2.78,0.0,78.0,0.2,-2.19,3.58,3.87,3.04,10.41,Engineering,Very Good,Good,0.0,0.0,0.0,Chad Bungard,Caucasian,male,2.0,USA,33.0,94592
1,-0.48,2.74,1.8,1.12,2.18,-2.67,0.0,4.0,2.6,-0.84,2.38,0.56,0.73,7.93,Engineering,Ok,Good,0.0,0.0,0.0,James Sanders,Caucasian,male,0.0,USA,23.0,94040
2,-0.23,3.15,2.0,6.23,3.53,0.52,0.0,42.0,2.1,-0.72,0.81,-2.21,-2.92,3.18,Quantitative,Very Good,Good,0.0,0.0,0.0,William Alexander,Caucasian,male,0.0,USA,30.0,94605
3,0.86,2.27,2.6,0.94,1.65,-1.99,0.0,27.0,3.3,0.24,5.11,4.97,4.68,12.82,Sciences,None,Bad,0.0,0.0,0.0,Robert Bishop,Caucasian,male,0.0,USA,25.0,94070
4,-0.58,2.53,1.6,3.37,2.86,-1.17,3.3,56.0,5.4,2.25,2.98,1.59,1.87,9.55,Engineering,Ok,Bad,0.0,0.0,0.0,Frederick Ellis,Caucasian,male,0.0,USA,29.0,94595
5,0.68,3.42,2.3,7.59,3.44,1.21,0.0,12.0,4.7,1.04,0.99,-0.89,-1.22,5.3,Engineering,Ok,Bad,0.0,0.0,0.0,Michael Defreitas,Caucasian,male,0.0,USA,30.0,94087
6,-0.55,3.15,1.4,5.03,2.89,-1.63,0.0,75.0,2.2,-0.44,1.22,-2.58,-2.64,3.92,Humanities,None,Good,0.0,0.0,0.0,Eric Mason,Caucasian,male,0.0,USA,27.0,94941
7,-0.84,3.19,1.0,7.57,3.04,-2.38,0.0,34.0,0.9,-2.01,2.83,0.1,-0.82,5.85,Quantitative,Ok,Bad,0.0,0.0,0.0,Morris Knight,Caucasian,male,0.0,Canada,30.0,94030
8,-0.45,1.84,2.0,2.03,2.49,-1.43,0.0,0.0,4.2,0.73,3.1,3.26,3.11,10.73,Quantitative,Very Good,Good,0.0,0.0,0.0,Benedict Long,Caucasian,male,2.0,USA,26.0,94040
9,-0.58,3.28,1.9,5.02,3.88,1.44,3.0,44.0,5.3,2.27,0.87,-2.43,-0.98,6.29,Humanities,Ok,Good,0.0,0.0,0.0,Jon Hogue,Caucasian,male,0.0,USA,31.0,94131
10,-0.59,3.67,2.0,3.77,2.86,-2.03,0.0,9.0,0.0,-3.09,2.59,1.65,2.01,9.47,Engineering,None,Good,0.0,1.0,0.0,Dustin Bejar,Caucasian,male,0.0,USA,24.0,94085
11,0.12,2.41,2.0,1.84,1.7,-3.31,3.5,27.0,6.2,3.02,1.38,-2.55,-1.82,5.08,Quantitative,Ok,Good,0.0,0.0,0.0,Charles Vincent,Caucasian,male,0.0,USA,26.0,94070
12,-0.66,3.89,1.6,2.92,3.01,-1.03,2.4,26.0,3.5,0.15,4.43,4.14,3.52,11.34,Sciences,Ok,Good,0.0,0.0,0.0,Mario Begay,Caucasian,male,0.0,USA,29.0,94403
13,0.36,3.52,1.4,4.39,2.63,-0.69,3.0,28.0,5.0,1.81,0.25,-3.97,-3.39,3.09,Sciences,Ok,Good,0.0,0.0,0.0,Jeffrey Warnke,Caucasian,male,0.0,USA,29.0,94402
14,-0.6,3.7,1.7,1.71,3.06,-0.58,0.0,36.0,2.5,-1.01,2.13,0.82,0.33,7.1,Humanities,Very Good,Bad,0.0,0.0,0.0,Steven Decarlo,Caucasian,male,0.0,USA,23.0,94588
15,0.22,3.52,3.0,2.65,3.94,3.5,0.0,3.0,2.5,-0.29,2.04,-1.6,-1.26,5.86,Engineering,Very Good,Good,1.0,0.0,0.0,George Wright,Caucasian,male,2.0,USA,26.0,94040
16,0.26,3.47,3.1,6.0,4.09,2.7,0.0,31.0,3.0,0.32,3.2,0.22,0.28,7.71,Humanities,None,Good,1.0,0.0,0.0,Ruben Cavazos,Caucasian,male,2.0,USA,30.0,94544
