,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,Sports,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,HireVue Score,Arrest Record,Criminal Record,Names,Race,Gender,Birth Origin,Age
0,0.9990598408877469,3.426095129900766,1.6249148135314906,5.127344308034987,2.831069541080813,1.0928244527957383,1.0458723236484722,42.74660818445591,1.1045619357147547,-1.5467460384897465,1.0458723236484722,42.74660818445591,-1.5467460384897465,4.104561935714755,Humanities,Very Good,Good,0.0,0.0,0.0,0.0,Sheila Mcpherson,Asian,female,United States,26.0
1,0.21516388814053336,2.6716984142629037,0.7524549628685175,3.037282998093067,2.74812935379118,0.7450481338397763,2.2079313854608023,9.694783270942136,3.5188618762089594,0.3204243088402244,2.2079313854608023,9.694783270942136,0.3204243088402244,6.518861876208959,Quantitative,Ok,Good,1.0,0.0,0.0,0.0,Wanda Bolebruch,Asian,female,India,31.0
2,0.5521426464712867,2.958313293968274,0.53293079107873,6.303908200074481,3.1285097408928815,1.516980354994813,1.3144127318166985,37.10576252873963,1.3752285127868598,-1.5193915420870752,1.3144127318166985,37.10576252873963,-1.5193915420870752,4.37522851278686,Engineering,Ok,Good,0.0,2.0,0.0,0.0,Jennifer Bernardini,Asian,female,Australia,25.0
3,0.6173517241794085,2.853083787286171,1.8970406550060006,8.140856926124968,3.5179397220122177,1.9554210927600602,1.6972344933264822,59.773875467137486,2.524499397766709,-0.16517985095570964,1.6972344933264822,59.773875467137486,-0.16517985095570964,5.524499397766709,Engineering,Ok,Bad,0.0,1.0,0.0,0.0,Adriane Besley,Asian,female,India,25.0
4,0.7750082736437589,4.320510501373052,1.989128615620705,3.923064397465434,3.595924231074733,3.066526676365364,2.7885580337997258,56.961663365196316,4.199427120664149,1.2852026263611394,2.7885580337997258,56.961663365196316,1.2852026263611394,7.199427120664149,Engineering,Ok,Good,1.0,2.0,0.0,0.0,Deborah Vargas,Asian,female,Australia,27.0
5,-0.1324845146738704,3.892663527830775,1.1178494652157607,6.1277881358711905,4.154921235412495,3.1419530870797865,1.8220985049253748,39.710540258526414,2.246556225172311,-0.7486700983785265,1.8220985049253748,39.710540258526414,-0.7486700983785265,5.246556225172311,Engineering,Ok,Bad,0.0,2.0,0.0,1.0,Jill Hershenson,Asian,female,India,31.0
6,1.0882172151507215,3.002955623823661,1.5629905430226998,7.145617116101254,3.878230456918301,4.844549785003672,3.0387728294075007,42.51429291484831,4.557874284741936,1.5259782986796935,3.0387728294075007,42.51429291484831,1.5259782986796935,7.557874284741936,Humanities,None,Good,1.0,1.0,0.0,0.0,Mary Wentzel,Asian,female,China,30.0
7,0.7708551087804074,3.634761637896501,1.855884398809815,2.8441881056290264,2.896465536178732,1.3902833355754889,0.5985267801691181,51.18798856877269,0.3760823426089619,-2.165043115519384,0.5985267801691181,51.18798856877269,-2.165043115519384,3.376082342608962,Sciences,None,Bad,0.0,0.0,0.0,0.0,Gladys Gibson,Asian,female,Canada,28.0
8,-0.39413565793475375,3.3345266259423263,1.56979788578679,2.2445504794405498,2.75331960343796,-1.0755910129385375,1.9936836434491487,40.650109878778444,3.0615329807031606,0.314078891211292,1.9936836434491487,40.650109878778444,0.314078891211292,6.061532980703161,Engineering,None,Good,0.0,0.0,0.0,0.0,Pilar Chaffin,Asian,female,China,25.0
9,-0.5431412364411421,3.050649383939704,1.5669587793346447,3.8327151193865703,2.6505567202821707,-2.145707859379336,1.4912005791872027,31.50035431056831,1.4490574285348183,-1.5382358546436072,1.4912005791872027,31.50035431056831,-1.5382358546436072,4.449057428534818,Humanities,Ok,Good,0.0,0.0,0.0,0.0,Olivia Green,Asian,female,United States,24.0
