,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,Sports,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,HireVue Score,Arrest Record,Criminal Record,Names,Race,Gender,Birth Origin,Age
0,0.362301979185292,3.1173166693571353,2.4556561106386625,6.447765026366246,4.28093581634634,4.369982631250274,2.691669310334799,36.45666297857581,1.8050833299613545,-1.2123006926557764,2.691669310334799,36.45666297857581,-1.2123006926557764,4.805083329961354,Quantitative,Very Good,Good,0.0,2.0,0.0,0.0,Freddy Morris,Caucasian,male,Mexico,31.0
1,0.03100177386929438,3.022412467879278,1.3444664202812282,5.46572853138751,3.182027482166602,0.5677721666823083,3.1057398070617994,84.3172299864232,0.0,-4.383754031435742,3.1057398070617994,84.3172299864232,-4.383754031435742,3.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Wallace Flint,Caucasian,male,China,23.0
2,-0.8600801654739526,3.175569538998067,1.194428752391536,3.606187360397933,3.1286837817522097,-0.8155818011765988,1.1049515956223097,50.925185337269156,1.187202604783522,-1.8135885820433166,1.1049515956223097,50.925185337269156,-1.8135885820433166,4.187202604783522,Engineering,Ok,Good,1.0,0.0,0.0,0.0,Ryan Bilbao,Caucasian,male,India,23.0
3,-0.8187091292238752,2.809705241398882,3.615735306810441,1.008374916230252,3.1847704415144786,-1.1451635701649117,2.9569716501111585,0.602225319632204,4.980099435988858,1.6750451094457548,2.9569716501111585,0.602225319632204,1.6750451094457548,7.980099435988858,Quantitative,None,Bad,0.0,0.0,0.0,0.0,Neal Resendez,Caucasian,male,Mexico,32.0
4,0.7059229751544884,3.170516827005217,2.073808777214402,6.197638070058474,3.7007352598768315,3.201688323196881,2.0933013952380026,3.4702932781421083,4.494130585925388,1.5185695257997738,2.0933013952380026,3.4702932781421083,1.5185695257997738,7.494130585925388,Quantitative,Ok,Good,1.0,2.0,0.0,0.0,Larry Mckinley,Caucasian,male,India,29.0
5,-0.6117610122703081,3.1974593462853425,3.476052014338978,0.0028568854263393284,3.0816792794340855,-0.5402051970492954,0.8494499104190119,13.336201461086574,3.8519316250560642,0.6583872735951791,0.8494499104190119,13.336201461086574,0.6583872735951791,6.851931625056064,Quantitative,None,Bad,0.0,0.0,0.0,0.0,Bart Morgan,Caucasian,male,Australia,29.0
6,-0.374242004436408,2.8345021877984853,2.325414669227667,-0.0761186461008041,2.4438108886692858,-1.5449445087039753,0.935263379702906,27.662815651144168,2.574841669458389,-0.6544006515888586,0.935263379702906,27.662815651144168,-0.6544006515888586,5.574841669458388,Quantitative,None,Good,0.0,0.0,0.0,0.0,Daniel Harper,Caucasian,male,India,29.0
7,0.008934961579892712,2.812991506693273,2.6163412434290683,3.9076428455454493,2.5357474278389627,-1.8898144009808842,0.12555329170029883,14.164507974283708,3.2845991768775202,0.5533730589981313,0.12555329170029883,14.164507974283708,0.5533730589981313,6.284599176877521,Engineering,None,Good,0.0,0.0,0.0,0.0,Clyde Nesslein,Caucasian,male,China,35.0
8,-0.5745213346732361,2.720040859245521,0.90819804570282,5.202948681452074,2.739604652027755,-1.902628662715379,0.9813349811300183,-1.797256201322888,5.566082350386422,2.046492701382597,0.9813349811300183,-1.797256201322888,2.046492701382597,8.566082350386422,Engineering,None,Bad,0.0,0.0,0.0,0.0,Donald Britton,Caucasian,male,Mexico,24.0
9,-0.39276662387872935,3.200579768265341,1.821930766683319,5.485182942287111,3.1523814127996044,-0.9273281476332197,2.603321587687057,14.426881793437865,3.568708403410144,0.5646747693638311,2.603321587687057,14.426881793437865,0.5646747693638311,6.5687084034101435,Engineering,None,Bad,1.0,0.0,0.0,0.0,Alan Thompson,Caucasian,male,China,24.0
10,-0.8732315574120318,2.6128901925523094,1.45961148382166,3.491729665009448,3.294804394256514,0.09371626236125255,2.1128921982759716,23.25340573479706,2.5726382456616563,-0.11168068992198245,2.1128921982759716,23.25340573479706,-0.11168068992198245,5.572638245661656,Engineering,Very Good,Good,0.0,2.0,1.0,0.0,John Malone,Caucasian,male,Mexico,24.0
